Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 01/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 31/Agosto/2020 15:45:56 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
1,01AAN-85,643.59,616.06,57.23,-29.71
2,01AAN-85,627.65,608.75,52.81,-33.9
3,01AAN-85,613.16,593.1,51.57,-31.51
4,01AAN-85,624.69,596.45,50,-21.76
5,01AAN-85,632.86,598.4,49.99,-15.53
6,01AAN-85,631.16,595.35,50.94,-15.12
7,01AAN-85,615.11,596.83,54.67,-36.4
8,01AAN-85,609.57,573.41,53.08,-16.91
9,01AAN-85,614.38,576.71,54.69,-17.02
10,01AAN-85,628.06,585.35,59.75,-17.04
11,01AAN-85,611.02,575.6,52.55,-17.13
12,01AAN-85,612.02,577.22,51.84,-17.04
13,01AAN-85,619.74,584.21,52.05,-16.52
14,01AAN-85,618.01,584.5,50.82,-17.3
15,01AAN-85,615.69,582,50.78,-17.09
16,01AAN-85,634.29,592.39,59.05,-17.16
17,01AAN-85,648.07,606.1,58.69,-16.73
18,01AAN-85,639.9,597.51,58.5,-16.1
19,01AAN-85,622.93,583.41,56.45,-16.92
20,01AAN-85,622.63,599.06,59.61,-36.03
21,01AAN-85,652.48,617.8,67.4,-32.71
22,01AAN-85,659.56,628.64,70.05,-39.13
23,01AAN-85,650.79,623.8,65.76,-38.77
24,01AAN-85,636.33,614.04,58.57,-36.28
1,01AAP-85,885.01,616.06,43.42,225.53
2,01AAP-85,907.2,608.75,41.14,257.32
3,01AAP-85,873.22,593.1,40.96,239.16
4,01AAP-85,801.83,596.45,40.19,165.19
5,01AAP-85,756.51,598.4,40.2,117.91
6,01AAP-85,751.33,595.35,41.21,114.77
7,01AAP-85,916.68,596.83,43.58,276.26
8,01AAP-85,954.53,573.41,39.18,341.94
9,01AAP-85,959.41,576.71,38.32,344.38
10,01AAP-85,947.15,585.35,43.21,318.59
11,01AAP-85,938.67,575.6,43.12,319.95
12,01AAP-85,935.5,577.22,41.75,316.53
13,01AAP-85,932.7,584.21,41.66,306.83
14,01AAP-85,946.29,584.5,40.43,321.36
15,01AAP-85,964.52,582,40.58,341.94
16,01AAP-85,976.5,592.39,40.76,343.35
17,01AAP-85,981.34,606.1,40.66,334.58
18,01AAP-85,963.66,597.51,40.25,325.91
19,01AAP-85,964.46,583.41,38.84,342.22
20,01AAP-85,917.01,599.06,44.46,273.5
21,01AAP-85,911.76,617.8,45.67,248.3
22,01AAP-85,967.91,628.64,42.24,297.03
23,01AAP-85,958.77,623.8,40.67,294.3
24,01AAP-85,928.47,614.04,39.08,275.35
1,01ACC-85,871.78,616.06,33.05,222.67
2,01ACC-85,893.93,608.75,31.13,254.05
3,01ACC-85,860.31,593.1,31.09,236.12
4,01ACC-85,789.72,596.45,30.17,163.1
5,01ACC-85,744.93,598.4,30.12,116.41
6,01ACC-85,739.86,595.35,31.2,113.31
7,01ACC-85,902.77,596.83,33.18,272.76
8,01ACC-85,945.54,573.41,30.31,341.82
9,01ACC-85,949.88,576.71,29.23,343.94
10,01ACC-85,954.87,585.35,32.95,336.57
11,01ACC-85,946.59,575.6,32.99,338.01
12,01ACC-85,943.9,577.22,32.28,334.4
13,01ACC-85,940.3,584.21,31.94,324.15
14,01ACC-85,955.09,584.5,31.09,339.51
15,01ACC-85,955.31,582,31.45,341.86
16,01ACC-85,966.74,592.39,31.07,343.27
17,01ACC-85,971.37,606.1,30.82,334.45
18,01ACC-85,953.87,597.51,30.57,325.79
19,01ACC-85,955.27,583.41,29.77,342.1
20,01ACC-85,903.08,599.06,34,270.03
21,01ACC-85,897.57,617.8,34.63,245.15
22,01ACC-85,954.48,628.64,32.57,293.26
23,01ACC-85,945.11,623.8,30.74,290.57
24,01ACC-85,915.25,614.04,29.36,271.85
1,01ACM-85,858.33,616.06,32.31,209.95
2,01ACM-85,878.68,608.75,30.39,239.55
3,01ACM-85,846.22,593.1,30.48,222.64
4,01ACM-85,779.9,596.45,29.66,153.79
5,01ACM-85,737.81,598.4,29.64,109.77
6,01ACM-85,732.7,595.35,30.52,106.84
7,01ACM-85,886.45,596.83,32.44,257.19
8,01ACM-85,926.75,573.41,29.61,323.74
9,01ACM-85,931.1,576.71,28.65,325.74
10,01ACM-85,932.35,585.35,31.82,315.17
11,01ACM-85,923.89,575.6,31.77,316.52
12,01ACM-85,921.43,577.22,31.07,313.14
13,01ACM-85,918.47,584.21,30.72,303.54
14,01ACM-85,932.19,584.5,29.77,317.92
15,01ACM-85,932.56,582,30.2,320.36
16,01ACM-85,944.14,592.39,30.06,321.69
17,01ACM-85,953.03,606.1,30.18,316.75
18,01ACM-85,935.88,597.51,29.82,308.56
19,01ACM-85,936.36,583.41,28.96,324
20,01ACM-85,886.69,599.06,33.03,254.61
21,01ACM-85,882.63,617.8,33.68,231.15
22,01ACM-85,936.57,628.64,31.41,276.52
23,01ACM-85,927.94,623.8,30.16,273.98
24,01ACM-85,899.37,614.04,29,256.33
1,01ACN-85,869.48,616.06,34.33,219.09
2,01ACN-85,891.06,608.75,32.35,249.97
3,01ACN-85,857.82,593.1,32.4,232.33
4,01ACN-85,788.53,596.45,31.6,160.48
5,01ACN-85,744.52,598.4,31.58,114.54
6,01ACN-85,739.35,595.35,32.51,111.49
7,01ACN-85,899.75,596.83,34.54,268.38
8,01ACN-85,941.48,573.41,31.57,336.5
9,01ACN-85,945.72,576.71,30.7,338.32
10,01ACN-85,952.62,585.35,34.78,332.49
11,01ACN-85,944.29,575.6,34.79,333.91
12,01ACN-85,941.59,577.22,34.03,330.34
13,01ACN-85,938.06,584.21,33.63,320.22
14,01ACN-85,952.63,584.5,32.74,335.39
15,01ACN-85,953.11,582,33.09,338.02
16,01ACN-85,964.67,592.39,32.86,339.42
17,01ACN-85,967.57,606.1,32.23,329.24
18,01ACN-85,950.03,597.51,31.81,320.72
19,01ACN-85,950.98,583.41,30.81,336.77
20,01ACN-85,899.91,599.06,35.17,265.69
21,01ACN-85,894.8,617.8,35.79,241.21
22,01ACN-85,950.51,628.64,33.32,288.55
23,01ACN-85,941.53,623.8,31.83,285.9
24,01ACN-85,912.18,614.04,30.65,267.48
1,01ACO-230,664.96,616.06,25.02,23.88
2,01ACO-230,659.29,608.75,23.31,27.24
3,01ACO-230,642.01,593.1,23.59,25.32
4,01ACO-230,636.46,596.45,22.52,17.49
5,01ACO-230,633.28,598.4,22.39,12.48
6,01ACO-230,630.84,595.35,23.35,12.15
7,01ACO-230,651.08,596.83,25.01,29.25
8,01ACO-230,672.3,573.41,23.31,75.58
9,01ACO-230,674.83,576.71,21.96,76.17
10,01ACO-230,684.93,585.35,24.73,74.85
11,01ACO-230,675.53,575.6,24.76,75.17
12,01ACO-230,676.04,577.22,24.41,74.41
13,01ACO-230,680.17,584.21,23.83,72.13
14,01ACO-230,683.21,584.5,23.17,75.55
15,01ACO-230,681.03,582,23.52,75.51
16,01ACO-230,691.2,592.39,22.99,75.81
17,01ACO-230,702.31,606.1,22.39,73.82
18,01ACO-230,691.77,597.51,22.2,72.06
19,01ACO-230,680.84,583.41,21.79,75.65
20,01ACO-230,652.4,599.06,24.39,28.96
21,01ACO-230,668.83,617.8,24.74,26.29
22,01ACO-230,683.42,628.64,23.33,31.45
23,01ACO-230,677.13,623.8,22.17,31.16
24,01ACO-230,664.44,614.04,21.25,29.15
1,01ACS-230,606.16,616.06,22.98,-32.89
2,01ACS-230,592.63,608.75,21.41,-37.53
3,01ACS-230,579.91,593.1,21.69,-34.88
4,01ACS-230,592.98,596.45,20.63,-24.09
5,01ACS-230,601.66,598.4,20.46,-17.2
6,01ACS-230,600.06,595.35,21.45,-16.74
7,01ACS-230,579.62,596.83,23.08,-40.29
8,01ACS-230,587.76,573.41,21.78,-7.42
9,01ACS-230,589.71,576.71,20.43,-7.43
10,01ACS-230,601.14,585.35,22.93,-7.14
11,01ACS-230,591.39,575.6,22.96,-7.17
12,01ACS-230,592.2,577.22,22.72,-7.75
13,01ACS-230,598.76,584.21,22.07,-7.51
14,01ACS-230,598.1,584.5,21.47,-7.87
15,01ACS-230,596.22,582,21.77,-7.56
16,01ACS-230,606.06,592.39,21.26,-7.59
17,01ACS-230,619.04,606.1,20.39,-7.45
18,01ACS-230,610.8,597.51,20.35,-7.05
19,01ACS-230,595.93,583.41,19.96,-7.43
20,01ACS-230,581.01,599.06,21.84,-39.88
21,01ACS-230,603.63,617.8,22.04,-36.21
22,01ACS-230,606.1,628.64,20.78,-43.32
23,01ACS-230,600.61,623.8,19.73,-42.92
24,01ACS-230,593.28,614.04,19.4,-40.16
1,01AGU-230,866.09,616.06,35.74,214.29
2,01AGU-230,886.88,608.75,33.65,244.49
3,01AGU-230,853.98,593.1,33.65,227.24
4,01AGU-230,786.15,596.45,32.74,156.96
5,01AGU-230,743.16,598.4,32.72,112.03
6,01AGU-230,738.1,595.35,33.7,109.05
7,01AGU-230,895.13,596.83,35.8,262.49
8,01AGU-230,932.94,573.41,31.93,327.6
9,01AGU-230,937.57,576.71,30.92,329.94
10,01AGU-230,939.77,585.35,35.02,319.4
11,01AGU-230,931.33,575.6,34.97,320.76
12,01AGU-230,928.57,577.22,34.01,317.33
13,01AGU-230,925.46,584.21,33.64,307.61
14,01AGU-230,939.37,584.5,32.69,322.18
15,01AGU-230,942.81,582,33.21,327.6
16,01AGU-230,954.23,592.39,32.88,328.95
17,01AGU-230,959.26,606.1,32.63,320.54
18,01AGU-230,942.09,597.51,32.35,312.24
19,01AGU-230,942.68,583.41,31.41,327.86
20,01AGU-230,895.81,599.06,36.89,259.86
21,01AGU-230,891.28,617.8,37.56,235.92
22,01AGU-230,945.57,628.64,34.7,282.23
23,01AGU-230,936.33,623.8,32.9,279.63
24,01AGU-230,907.08,614.04,31.42,261.62
1,01AGV-85,1002.03,616.06,40.28,345.69
2,01AGV-85,1040.51,608.75,37.35,394.41
3,01AGV-85,996.55,593.1,36.88,366.58
4,01AGV-85,885.38,596.45,35.73,253.2
5,01AGV-85,814.87,598.4,35.74,180.73
6,01AGV-85,808.29,595.35,37.03,175.91
7,01AGV-85,1059.86,596.83,39.58,423.45
8,01AGV-85,1126.06,573.41,37.5,515.15
9,01AGV-85,1132.77,576.71,36.82,519.24
10,01AGV-85,1135.59,585.35,40.63,509.61
11,01AGV-85,1128.09,575.6,40.7,511.79
12,01AGV-85,1123.98,577.22,40.44,506.32
13,01AGV-85,1115.2,584.21,40.19,490.81
14,01AGV-85,1138,584.5,39.45,514.05
15,01AGV-85,1137.81,582,40.13,515.68
16,01AGV-85,1150.11,592.39,39.9,517.81
17,01AGV-85,1150.12,606.1,39.91,504.12
18,01AGV-85,1127.86,597.51,39.37,490.99
19,01AGV-85,1137.66,583.41,38.68,515.57
20,01AGV-85,1061.95,599.06,43.69,419.21
21,01AGV-85,1045.12,617.8,46.74,380.58
22,01AGV-85,1129.48,628.64,45.56,455.28
23,01AGV-85,1117.21,623.8,42.31,451.1
24,01AGV-85,1074.43,614.04,38.34,422.04
1,01AIN-115,802.76,616.06,39.94,146.75
2,01AIN-115,813.87,608.75,37.69,167.43
3,01AIN-115,786.99,593.1,38.28,155.62
4,01AIN-115,741.65,596.45,37.72,107.49
5,01AIN-115,712.99,598.4,37.87,76.72
6,01AIN-115,708.78,595.35,38.75,74.68
7,01AIN-115,817.22,596.83,40.63,179.76
8,01AIN-115,837.59,573.41,35.23,228.96
9,01AIN-115,841.22,576.71,33.93,230.58
10,01AIN-115,849.26,585.35,39.23,224.67
11,01AIN-115,840.31,575.6,39.08,225.63
12,01AIN-115,837.26,577.22,36.82,223.22
13,01AIN-115,836.87,584.21,36.28,216.38
14,01AIN-115,845.81,584.5,34.68,226.63
15,01AIN-115,845.8,582,34.88,228.91
16,01AIN-115,856.89,592.39,34.63,229.86
17,01AIN-115,864.24,606.1,34.13,224.01
18,01AIN-115,850.06,597.51,34.33,218.22
19,01AIN-115,846.1,583.41,33.56,229.14
20,01AIN-115,818.5,599.06,41.48,177.96
21,01AIN-115,822.16,617.8,42.8,161.56
22,01AIN-115,860.01,628.64,38.1,193.27
23,01AIN-115,850.84,623.8,35.54,191.5
24,01AIN-115,827.02,614.04,33.82,179.16
1,01ALR-85,858.96,616.06,32.94,209.95
2,01ALR-85,879.28,608.75,30.99,239.55
3,01ALR-85,846.8,593.1,31.06,222.64
4,01ALR-85,780.47,596.45,30.24,153.79
5,01ALR-85,738.4,598.4,30.23,109.77
6,01ALR-85,733.29,595.35,31.1,106.84
7,01ALR-85,887.05,596.83,33.04,257.19
8,01ALR-85,927.36,573.41,30.22,323.74
9,01ALR-85,931.75,576.71,29.3,325.74
10,01ALR-85,933.02,585.35,32.5,315.17
11,01ALR-85,924.58,575.6,32.47,316.52
12,01ALR-85,922.15,577.22,31.79,313.14
13,01ALR-85,919.19,584.21,31.44,303.54
14,01ALR-85,932.93,584.5,30.51,317.92
15,01ALR-85,933.28,582,30.92,320.36
16,01ALR-85,944.9,592.39,30.82,321.69
17,01ALR-85,953.8,606.1,30.95,316.75
18,01ALR-85,936.63,597.51,30.57,308.56
19,01ALR-85,937.05,583.41,29.65,324
20,01ALR-85,887.41,599.06,33.75,254.61
21,01ALR-85,883.39,617.8,34.45,231.15
22,01ALR-85,937.35,628.64,32.19,276.52
23,01ALR-85,928.66,623.8,30.88,273.98
24,01ALR-85,900.06,614.04,29.69,256.33
1,01AMO-85,885.83,616.06,44.24,225.53
2,01AMO-85,907.92,608.75,41.86,257.32
3,01AMO-85,873.87,593.1,41.62,239.16
4,01AMO-85,802.48,596.45,40.83,165.19
5,01AMO-85,757.18,598.4,40.87,117.91
6,01AMO-85,752.01,595.35,41.89,114.77
7,01AMO-85,917.44,596.83,44.35,276.26
8,01AMO-85,955.39,573.41,40.05,341.94
9,01AMO-85,960.37,576.71,39.28,344.38
10,01AMO-85,948.29,585.35,44.35,318.59
11,01AMO-85,939.74,575.6,44.2,319.95
12,01AMO-85,936.58,577.22,42.83,316.53
13,01AMO-85,933.79,584.21,42.75,306.83
14,01AMO-85,947.42,584.5,41.56,321.36
15,01AMO-85,965.65,582,41.71,341.94
16,01AMO-85,977.54,592.39,41.79,343.35
17,01AMO-85,982.46,606.1,41.78,334.58
18,01AMO-85,964.74,597.51,41.32,325.91
19,01AMO-85,965.53,583.41,39.91,342.22
20,01AMO-85,918.34,599.06,45.79,273.5
21,01AMO-85,913.27,617.8,47.18,248.3
22,01AMO-85,969.48,628.64,43.81,297.03
23,01AMO-85,959.96,623.8,41.85,294.3
24,01AMO-85,929.42,614.04,40.03,275.35
1,01ANL-85,619.41,616.06,33.56,-30.22
2,01ANL-85,604.72,608.75,30.45,-34.48
3,01ANL-85,591.18,593.1,30.13,-32.05
4,01ANL-85,602.85,596.45,28.54,-22.14
5,01ANL-85,610.96,598.4,28.36,-15.8
6,01ANL-85,609.24,595.35,29.27,-15.38
7,01ANL-85,591.77,596.83,31.96,-37.02
8,01ANL-85,584.4,573.41,30.76,-19.77
9,01ANL-85,587.8,576.71,30.98,-19.89
10,01ANL-85,599.98,585.35,34.43,-19.81
11,01ANL-85,589.92,575.6,34.22,-19.9
12,01ANL-85,591.58,577.22,34.19,-19.82
13,01ANL-85,598.78,584.21,33.79,-19.22
14,01ANL-85,597.24,584.5,32.87,-20.13
15,01ANL-85,595.18,582,33.13,-19.96
16,01ANL-85,606.04,592.39,33.68,-20.03
17,01ANL-85,619.85,606.1,33.28,-19.53
18,01ANL-85,611.96,597.51,33.28,-18.83
19,01ANL-85,596.05,583.41,32.43,-19.79
20,01ANL-85,597.66,599.06,35.25,-36.65
21,01ANL-85,623.97,617.8,39.44,-33.27
22,01ANL-85,628.84,628.64,40,-39.8
23,01ANL-85,621.29,623.8,36.92,-39.44
24,01ANL-85,609.7,614.04,32.56,-36.9
1,01ANM-115,823.99,616.06,31.88,176.04
2,01ANM-115,839.66,608.75,30.06,200.86
3,01ANM-115,810.58,593.1,30.8,186.68
4,01ANM-115,755.87,596.45,30.48,128.95
5,01ANM-115,721.03,598.4,30.59,92.04
6,01ANM-115,716.29,595.35,31.36,89.59
7,01ANM-115,845.26,596.83,32.78,215.65
8,01ANM-115,867.51,573.41,25.18,268.93
9,01ANM-115,870.82,576.71,23.27,270.84
10,01ANM-115,879.12,585.35,29.98,263.79
11,01ANM-115,869.81,575.6,29.29,264.92
12,01ANM-115,865.66,577.22,26.36,262.09
13,01ANM-115,864.15,584.21,25.88,254.06
14,01ANM-115,874.85,584.5,24.26,266.09
15,01ANM-115,875.57,582,24.66,268.91
16,01ANM-115,886.74,592.39,24.32,270.03
17,01ANM-115,893.31,606.1,24.06,263.15
18,01ANM-115,877.9,597.51,24.07,256.32
19,01ANM-115,875.67,583.41,23.12,269.15
20,01ANM-115,844.44,599.06,31.9,213.49
21,01ANM-115,843.33,617.8,31.72,193.82
22,01ANM-115,885.86,628.64,25.36,231.86
23,01ANM-115,877.53,623.8,24,229.73
24,01ANM-115,852.75,614.04,23.78,214.93
1,01ANS-85,953.07,616.06,35.73,301.27
2,01ANS-85,985.85,608.75,33.37,343.74
3,01ANS-85,945.71,593.1,33.13,319.48
4,01ANS-85,849.13,596.45,32.01,220.67
5,01ANS-85,787.82,598.4,31.91,157.51
6,01ANS-85,781.63,595.35,32.97,153.31
7,01ANS-85,1000.97,596.83,35.09,369.05
8,01ANS-85,1058.14,573.41,32.5,452.23
9,01ANS-85,1065.49,576.71,31.62,457.16
10,01ANS-85,1068.73,585.35,35.27,448.1
11,01ANS-85,1061,575.6,35.39,450.02
12,01ANS-85,1057.42,577.22,34.99,445.21
13,01ANS-85,1050.37,584.21,34.59,431.57
14,01ANS-85,1070.34,584.5,33.83,452.01
15,01ANS-85,1070.51,582,34.4,454.11
16,01ANS-85,1082.4,592.39,34.01,455.99
17,01ANS-85,1082.37,606.1,33.74,442.53
18,01ANS-85,1061.8,597.51,33.27,431.02
19,01ANS-85,1068.36,583.41,32.36,452.6
20,01ANS-85,1001.1,599.06,36.69,365.35
21,01ANS-85,987.21,617.8,37.73,331.69
22,01ANS-85,1061.41,628.64,35.98,396.79
23,01ANS-85,1051.16,623.8,34.21,393.14
24,01ANS-85,1015.11,614.04,33.25,367.82
1,01ANU-115,847.73,616.06,53.43,178.24
2,01ANU-115,861.92,608.75,49.82,203.36
3,01ANU-115,831.01,593.1,48.91,189.01
4,01ANU-115,774.85,596.45,47.85,130.55
5,01ANU-115,738.82,598.4,47.24,93.18
6,01ANU-115,733.52,595.35,47.48,90.7
7,01ANU-115,863.9,596.83,48.74,218.33
8,01ANU-115,886.55,573.41,40.89,272.25
9,01ANU-115,890.1,576.71,39.21,274.18
10,01ANU-115,898.86,585.35,46.51,266.99
11,01ANU-115,888.66,575.6,44.92,268.14
12,01ANU-115,884.67,577.22,42.18,265.27
13,01ANU-115,883.82,584.21,42.47,257.14
14,01ANU-115,895.49,584.5,41.68,269.32
15,01ANU-115,896.96,582,42.73,272.23
16,01ANU-115,908.75,592.39,43,273.36
17,01ANU-115,915.85,606.1,43.35,266.39
18,01ANU-115,900.26,597.51,43.27,259.48
19,01ANU-115,896.99,583.41,41.12,272.47
20,01ANU-115,864.98,599.06,49.78,216.14
21,01ANU-115,869.49,617.8,55.47,196.23
22,01ANU-115,915.77,628.64,52.39,234.74
23,01ANU-115,905.76,623.8,49.37,232.59
24,01ANU-115,877.95,614.04,46.31,217.61
1,01ANU-69,847.73,616.06,53.43,178.24
2,01ANU-69,861.92,608.75,49.82,203.36
3,01ANU-69,831.01,593.1,48.91,189.01
4,01ANU-69,774.85,596.45,47.85,130.55
5,01ANU-69,738.82,598.4,47.24,93.18
6,01ANU-69,733.52,595.35,47.48,90.7
7,01ANU-69,863.9,596.83,48.74,218.33
8,01ANU-69,886.55,573.41,40.89,272.25
9,01ANU-69,890.1,576.71,39.21,274.18
10,01ANU-69,898.86,585.35,46.51,266.99
11,01ANU-69,888.66,575.6,44.92,268.14
12,01ANU-69,884.67,577.22,42.18,265.27
13,01ANU-69,883.82,584.21,42.47,257.14
14,01ANU-69,895.49,584.5,41.68,269.32
15,01ANU-69,896.96,582,42.73,272.23
16,01ANU-69,908.75,592.39,43,273.36
17,01ANU-69,915.85,606.1,43.35,266.39
18,01ANU-69,900.26,597.51,43.27,259.48
19,01ANU-69,896.99,583.41,41.12,272.47
20,01ANU-69,864.98,599.06,49.78,216.14
21,01ANU-69,869.49,617.8,55.47,196.23
22,01ANU-69,915.77,628.64,52.39,234.74
23,01ANU-69,905.76,623.8,49.37,232.59
24,01ANU-69,877.95,614.04,46.31,217.61
1,01ARA-85,915.72,616.06,32.49,267.17
2,01ARA-85,943.76,608.75,30.19,304.82
3,01ARA-85,906.54,593.1,30.13,283.31
4,01ARA-85,821.31,596.45,29.16,195.69
5,01ARA-85,767.18,598.4,29.1,139.68
6,01ARA-85,761.58,595.35,30.27,135.96
7,01ARA-85,956.36,596.83,32.26,327.27
8,01ARA-85,1009.37,573.41,29.95,406.01
9,01ARA-85,1014.59,576.71,28.96,408.92
10,01ARA-85,1018.86,585.35,32.41,401.09
11,01ARA-85,1010.96,575.6,32.55,402.81
12,01ARA-85,1007.91,577.22,32.18,398.51
13,01ARA-85,1002.29,584.21,31.79,386.3
14,01ARA-85,1020.14,584.5,31.05,404.6
15,01ARA-85,1019.58,582,31.46,406.12
16,01ARA-85,1031.32,592.39,31.13,407.8
17,01ARA-85,1034.13,606.1,30.75,397.28
18,01ARA-85,1014.85,597.51,30.38,386.97
19,01ARA-85,1019.38,583.41,29.64,406.34
20,01ARA-85,956.44,599.06,33.4,323.99
21,01ARA-85,946.41,617.8,34.47,294.14
22,01ARA-85,1013.14,628.64,32.62,351.87
23,01ARA-85,1003.33,623.8,30.89,348.64
24,01ARA-85,969.45,614.04,29.22,326.18
1,01ARX-230,623,616.06,16.4,-9.46
2,01ARX-230,613.14,608.75,15.19,-10.8
3,01ARX-230,599.28,593.1,16.22,-10.04
4,01ARX-230,604.56,596.45,15.05,-6.93
5,01ARX-230,608.4,598.4,14.94,-4.95
6,01ARX-230,606.27,595.35,15.74,-4.82
7,01ARX-230,602.6,596.83,17.36,-11.59
8,01ARX-230,605.73,573.41,15.78,16.55
9,01ARX-230,608.01,576.71,14.63,16.66
10,01ARX-230,617.25,585.35,16.41,15.49
11,01ARX-230,607.97,575.6,16.82,15.55
12,01ARX-230,609.06,577.22,16.46,15.39
13,01ARX-230,614.77,584.21,15.65,14.92
14,01ARX-230,615.06,584.5,14.94,15.62
15,01ARX-230,613.8,582,15.41,16.39
16,01ARX-230,623.38,592.39,14.53,16.46
17,01ARX-230,635.75,606.1,13.6,16.05
18,01ARX-230,627.15,597.51,13.86,15.79
19,01ARX-230,613.86,583.41,13.9,16.56
20,01ARX-230,604.11,599.06,16.53,-11.48
21,01ARX-230,623.33,617.8,15.95,-10.42
22,01ARX-230,630.56,628.64,14.39,-12.46
23,01ARX-230,624.95,623.8,13.49,-12.35
24,01ARX-230,615.43,614.04,12.94,-11.55
1,01ATE-230,883.04,616.06,40.14,226.83
2,01ATE-230,905.51,608.75,37.96,258.8
3,01ATE-230,871.49,593.1,37.85,240.54
4,01ATE-230,799.66,596.45,37.06,166.15
5,01ATE-230,754.1,598.4,37.11,118.59
6,01ATE-230,748.84,595.35,38.06,115.43
7,01ATE-230,914.98,596.83,40.29,277.86
8,01ATE-230,953.16,573.41,35.95,343.8
9,01ATE-230,957.96,576.71,34.99,346.25
10,01ATE-230,943.68,585.35,39.8,318.53
11,01ATE-230,935.13,575.6,39.64,319.89
12,01ATE-230,931.97,577.22,38.28,316.47
13,01ATE-230,929.06,584.21,38.08,306.78
14,01ATE-230,942.8,584.5,37,321.31
15,01ATE-230,962.93,582,37.13,343.8
16,01ATE-230,974.63,592.39,37.02,345.22
17,01ATE-230,979.37,606.1,36.87,336.4
18,01ATE-230,961.75,597.51,36.56,327.68
19,01ATE-230,962.86,583.41,35.38,344.08
20,01ATE-230,915.45,599.06,41.32,275.08
21,01ATE-230,909.84,617.8,42.32,249.73
22,01ATE-230,966.48,628.64,39.09,298.75
23,01ATE-230,956.97,623.8,37.16,296
24,01ATE-230,926.63,614.04,35.65,276.94
1,01ATE-85,882.23,616.06,40.64,225.53
2,01ATE-85,904.55,608.75,38.49,257.32
3,01ATE-85,870.63,593.1,38.38,239.16
4,01ATE-85,799.27,596.45,37.63,165.19
5,01ATE-85,753.97,598.4,37.66,117.91
6,01ATE-85,748.71,595.35,38.6,114.77
7,01ATE-85,913.93,596.83,40.84,276.26
8,01ATE-85,951.74,573.41,36.39,341.94
9,01ATE-85,956.48,576.71,35.39,344.38
10,01ATE-85,944.14,585.35,40.2,318.59
11,01ATE-85,935.63,575.6,40.08,319.95
12,01ATE-85,932.42,577.22,38.68,316.53
13,01ATE-85,929.56,584.21,38.52,306.83
14,01ATE-85,943.26,584.5,37.4,321.36
15,01ATE-85,961.49,582,37.55,341.94
16,01ATE-85,973.22,592.39,37.47,343.35
17,01ATE-85,977.99,606.1,37.31,334.58
18,01ATE-85,960.38,597.51,36.96,325.91
19,01ATE-85,961.39,583.41,35.77,342.22
20,01ATE-85,914.18,599.06,41.63,273.5
21,01ATE-85,908.71,617.8,42.61,248.3
22,01ATE-85,964.98,628.64,39.31,297.03
23,01ATE-85,955.6,623.8,37.5,294.3
24,01ATE-85,925.48,614.04,36.1,275.35
1,01ATG-69,770.01,616.06,28.21,125.74
2,01ATG-69,773.76,608.75,21.55,143.46
3,01ATG-69,757.07,593.1,30.64,133.34
4,01ATG-69,720.85,596.45,32.3,92.1
5,01ATG-69,696.85,598.4,32.7,65.74
6,01ATG-69,692.63,595.35,33.3,63.99
7,01ATG-69,782.84,596.83,31.98,154.03
8,01ATG-69,759.97,573.41,1.18,185.39
9,01ATG-69,757.17,576.71,-6.25,186.71
10,01ATG-69,781.51,585.35,12.14,184.02
11,01ATG-69,769.93,575.6,9.52,184.81
12,01ATG-69,757.93,577.22,-2.13,182.84
13,01ATG-69,757.43,584.21,-4.01,177.24
14,01ATG-69,760.74,584.5,-9.38,185.63
15,01ATG-69,760.43,582,-7.02,185.44
16,01ATG-69,769.65,592.39,-8.97,186.23
17,01ATG-69,776.58,606.1,-11.01,181.48
18,01ATG-69,764.88,597.51,-9.32,176.69
19,01ATG-69,758.09,583.41,-10.86,185.54
20,01ATG-69,770.01,599.06,18.47,152.48
21,01ATG-69,770.34,617.8,14.11,138.43
22,01ATG-69,780.49,628.64,-13.76,165.61
23,01ATG-69,776.48,623.8,-11.41,164.09
24,01ATG-69,765.68,614.04,-1.87,153.52
1,01ATI-230,836.76,616.06,32.11,188.58
2,01ATI-230,854.02,608.75,30.11,215.16
3,01ATI-230,823.29,593.1,30.22,199.98
4,01ATI-230,763.92,596.45,29.34,138.13
5,01ATI-230,726.31,598.4,29.31,98.59
6,01ATI-230,721.58,595.35,30.27,95.97
7,01ATI-230,860.09,596.83,32.26,231.01
8,01ATI-230,895.03,573.41,28.94,292.68
9,01ATI-230,899.31,576.71,27.91,294.69
10,01ATI-230,903.64,585.35,31.62,286.67
11,01ATI-230,895.1,575.6,31.61,287.9
12,01ATI-230,892.83,577.22,30.8,284.82
13,01ATI-230,890.68,584.21,30.38,276.09
14,01ATI-230,903.14,584.5,29.47,289.17
15,01ATI-230,904.4,582,29.94,292.46
16,01ATI-230,915.7,592.39,29.63,293.67
17,01ATI-230,921.8,606.1,29.35,286.35
18,01ATI-230,905.57,597.51,29.1,278.95
19,01ATI-230,904.64,583.41,28.32,292.91
20,01ATI-230,860.83,599.06,33.08,228.69
