Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 05/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 04/Septiembre/2020 15:07:09 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
1,01AAN-85,712.61,655.48,57.13,0
2,01AAN-85,705.4,649.88,55.52,0
3,01AAN-85,675.23,624.06,51.17,0
4,01AAN-85,669.88,618.42,51.46,0
5,01AAN-85,650.2,604.51,45.69,0
6,01AAN-85,656.28,603.97,52.31,0
7,01AAN-85,692.04,636.64,55.4,0
8,01AAN-85,684.02,627.85,56.17,0
9,01AAN-85,638.73,584.34,54.38,0
10,01AAN-85,619.4,563.6,56.96,-1.16
11,01AAN-85,594.54,544.97,57.93,-8.35
12,01AAN-85,593.11,545.44,57.54,-9.87
13,01AAN-85,650.76,590.72,63.81,-3.76
14,01AAN-85,613.25,562.13,57.71,-6.59
15,01AAN-85,593.79,545.56,56.65,-8.43
16,01AAN-85,611.34,561.97,57.25,-7.88
17,01AAN-85,675.34,612.5,63.7,-.86
18,01AAN-85,638.76,579.78,60.49,-1.52
19,01AAN-85,664.15,602.86,61.29,0
20,01AAN-85,679.29,616.2,63.09,0
21,01AAN-85,748.48,673.37,75.12,0
22,01AAN-85,745.45,668.14,77.31,0
23,01AAN-85,713.86,644.58,69.28,0
24,01AAN-85,689.32,625.86,63.46,0
1,01AAP-85,689.68,655.48,34.2,0
2,01AAP-85,687.16,649.88,37.28,0
3,01AAP-85,658.65,624.06,34.59,0
4,01AAP-85,654.53,618.42,36.11,0
5,01AAP-85,636.5,604.51,31.99,0
6,01AAP-85,640.39,603.97,36.43,0
7,01AAP-85,674.63,636.64,37.99,0
8,01AAP-85,666.67,627.85,38.82,0
9,01AAP-85,620.53,584.34,36.19,0
10,01AAP-85,612.26,563.6,39.25,9.41
11,01AAP-85,654.23,544.97,40.59,68.68
12,01AAP-85,666.68,545.44,40.1,81.14
13,01AAP-85,667.01,590.72,45.35,30.94
14,01AAP-85,656.63,562.13,40.36,54.14
15,01AAP-85,653.68,545.56,38.85,69.27
16,01AAP-85,661.77,561.97,39.41,60.38
17,01AAP-85,662.71,612.5,43.65,6.56
18,01AAP-85,634.18,579.78,42.88,11.52
19,01AAP-85,644.89,602.86,42.03,0
20,01AAP-85,655.6,616.2,39.39,0
21,01AAP-85,715.73,673.37,42.36,0
22,01AAP-85,710.81,668.14,42.67,0
23,01AAP-85,683.9,644.58,39.32,0
24,01AAP-85,664.71,625.86,38.85,0
1,01ACC-85,680.87,655.48,25.39,0
2,01ACC-85,677.55,649.88,27.67,0
3,01ACC-85,649.77,624.06,25.71,0
4,01ACC-85,645.22,618.42,26.8,0
5,01ACC-85,626.38,604.51,21.87,0
6,01ACC-85,631.14,603.97,27.18,0
7,01ACC-85,664.86,636.64,28.22,0
8,01ACC-85,656.75,627.85,28.9,0
9,01ACC-85,611.16,584.34,26.81,0
10,01ACC-85,602.59,563.6,29.72,9.27
11,01ACC-85,643.97,544.97,31.27,67.73
12,01ACC-85,656.58,545.44,31.12,80.02
13,01ACC-85,656.64,590.72,35.41,30.51
14,01ACC-85,646.16,562.13,30.64,53.39
15,01ACC-85,643.61,545.56,29.74,68.31
16,01ACC-85,652.01,561.97,30.42,59.62
17,01ACC-85,653.03,612.5,34.05,6.48
18,01ACC-85,624.36,579.78,33.21,11.37
19,01ACC-85,635.14,602.86,32.27,0
20,01ACC-85,646.92,616.2,30.72,0
21,01ACC-85,705.84,673.37,32.47,0
22,01ACC-85,701.47,668.14,33.33,0
23,01ACC-85,674.16,644.58,29.58,0
24,01ACC-85,654.99,625.86,29.13,0
1,01ACM-85,680.16,655.48,24.69,0
2,01ACM-85,677.06,649.88,27.18,0
3,01ACM-85,649.39,624.06,25.33,0
4,01ACM-85,644.9,618.42,26.49,0
5,01ACM-85,626.27,604.51,21.77,0
6,01ACM-85,630.65,603.97,26.68,0
7,01ACM-85,664.05,636.64,27.42,0
8,01ACM-85,655.95,627.85,28.1,0
9,01ACM-85,610.54,584.34,26.2,0
10,01ACM-85,601.36,563.6,29.01,8.75
11,01ACM-85,639.34,544.97,30.47,63.91
12,01ACM-85,651.17,545.44,30.23,75.5
13,01ACM-85,653.87,590.72,34.36,28.79
14,01ACM-85,642.28,562.13,29.78,50.38
15,01ACM-85,638.77,545.56,28.76,64.45
16,01ACM-85,647.7,561.97,29.51,56.22
17,01ACM-85,651.63,612.5,33.02,6.11
18,01ACM-85,622.88,579.78,32.37,10.72
19,01ACM-85,634.21,602.86,31.35,0
20,01ACM-85,645.77,616.2,29.57,0
21,01ACM-85,704.71,673.37,31.35,0
22,01ACM-85,700.32,668.14,32.18,0
23,01ACM-85,673.16,644.58,28.58,0
24,01ACM-85,654.11,625.86,28.25,0
1,01ACN-85,681.96,655.48,26.48,0
2,01ACN-85,678.91,649.88,29.02,0
3,01ACN-85,651.04,624.06,26.98,0
4,01ACN-85,646.59,618.42,28.17,0
5,01ACN-85,627.89,604.51,23.39,0
6,01ACN-85,632.35,603.97,28.38,0
7,01ACN-85,665.92,636.64,29.29,0
8,01ACN-85,657.89,627.85,30.04,0
9,01ACN-85,612.41,584.34,28.07,0
10,01ACN-85,603.71,563.6,30.98,9.13
11,01ACN-85,644.1,544.97,32.48,66.66
12,01ACN-85,656.45,545.44,32.26,78.76
13,01ACN-85,657.36,590.72,36.61,30.03
14,01ACN-85,646.58,562.13,31.9,52.55
15,01ACN-85,643.58,545.56,30.79,67.23
16,01ACN-85,652.14,561.97,31.5,58.66
17,01ACN-85,654.04,612.5,35.17,6.38
18,01ACN-85,625.31,579.78,34.33,11.19
19,01ACN-85,636.15,602.86,33.29,0
20,01ACN-85,647.66,616.2,31.45,0
21,01ACN-85,706.68,673.37,33.31,0
22,01ACN-85,702.18,668.14,34.03,0
23,01ACN-85,674.96,644.58,30.38,0
24,01ACN-85,655.95,625.86,30.08,0
1,01ACO-230,673.48,655.48,18,0
2,01ACO-230,670.46,649.88,20.58,0
3,01ACO-230,642.99,624.06,18.93,0
4,01ACO-230,638.48,618.42,20.06,0
5,01ACO-230,618.79,604.51,14.29,0
6,01ACO-230,624.29,603.97,20.32,0
7,01ACO-230,657.34,636.64,20.7,0
8,01ACO-230,649.1,627.85,21.25,0
9,01ACO-230,603.87,584.34,19.53,0
10,01ACO-230,586.67,563.6,22.01,1.06
11,01ACO-230,576.66,544.97,23.87,7.83
12,01ACO-230,578.3,545.44,23.61,9.25
13,01ACO-230,621.75,590.72,27.51,3.53
14,01ACO-230,591.03,562.13,22.74,6.17
15,01ACO-230,575.72,545.56,22.27,7.9
16,01ACO-230,591.32,561.97,22.89,6.46
17,01ACO-230,639.32,612.5,26.13,.7
18,01ACO-230,606.52,579.78,25.52,1.22
19,01ACO-230,627.21,602.86,24.35,0
20,01ACO-230,639.44,616.2,23.24,0
21,01ACO-230,697.31,673.37,23.94,0
22,01ACO-230,693.47,668.14,25.33,0
23,01ACO-230,666.14,644.58,21.56,0
24,01ACO-230,646.86,625.86,21,0
1,01ACS-230,672.05,655.48,16.58,0
2,01ACS-230,668.97,649.88,19.09,0
3,01ACS-230,641.6,624.06,17.54,0
4,01ACS-230,637.19,618.42,18.77,0
5,01ACS-230,617.37,604.51,12.87,0
6,01ACS-230,622.87,603.97,18.9,0
7,01ACS-230,655.7,636.64,19.07,0
8,01ACS-230,647.63,627.85,19.78,0
9,01ACS-230,602.57,584.34,18.23,0
10,01ACS-230,582.87,563.6,20.55,-1.28
11,01ACS-230,558.09,544.97,22.4,-9.27
12,01ACS-230,556.74,545.44,22.25,-10.95
13,01ACS-230,612.26,590.72,25.72,-4.18
14,01ACS-230,575.91,562.13,21.1,-7.31
15,01ACS-230,556.91,545.56,20.7,-9.35
16,01ACS-230,574.46,561.97,21.21,-8.72
17,01ACS-230,635.53,612.5,23.98,-.96
18,01ACS-230,601.49,579.78,23.39,-1.68
19,01ACS-230,625.04,602.86,22.17,0
20,01ACS-230,637.34,616.2,21.13,0
21,01ACS-230,695.13,673.37,21.76,0
22,01ACS-230,691.53,668.14,23.39,0
23,01ACS-230,664.35,644.58,19.77,0
24,01ACS-230,645.38,625.86,19.51,0
1,01AGU-230,681.9,655.48,26.43,0
2,01AGU-230,679.23,649.88,29.35,0
3,01AGU-230,651.18,624.06,27.12,0
4,01AGU-230,646.97,618.42,28.56,0
5,01AGU-230,628.48,604.51,23.97,0
6,01AGU-230,632.89,603.97,28.92,0
7,01AGU-230,666.62,636.64,29.98,0
8,01AGU-230,658.62,627.85,30.77,0
9,01AGU-230,612.93,584.34,28.59,0
10,01AGU-230,604.26,563.6,31.72,8.94
11,01AGU-230,643.54,544.97,33.31,65.27
12,01AGU-230,655.6,545.44,33.05,77.11
13,01AGU-230,657.81,590.72,37.69,29.41
14,01AGU-230,646.56,562.13,32.98,51.45
15,01AGU-230,643.33,545.56,31.94,65.83
16,01AGU-230,651.81,561.97,32.46,57.38
17,01AGU-230,654.95,612.5,36.21,6.24
18,01AGU-230,626.25,579.78,35.52,10.94
19,01AGU-230,637.38,602.86,34.52,0
20,01AGU-230,648.71,616.2,32.51,0
21,01AGU-230,707.85,673.37,34.48,0
22,01AGU-230,703.45,668.14,35.31,0
23,01AGU-230,676.37,644.58,31.79,0
24,01AGU-230,657.3,625.86,31.44,0
1,01AGV-85,688.35,655.48,32.88,0
2,01AGV-85,684.58,649.88,34.7,0
3,01AGV-85,655.8,624.06,31.73,0
4,01AGV-85,651.2,618.42,32.79,0
5,01AGV-85,630.92,604.51,26.41,0
6,01AGV-85,637.13,603.97,33.17,0
7,01AGV-85,671.58,636.64,34.95,0
8,01AGV-85,663.48,627.85,35.62,0
9,01AGV-85,617.7,584.34,33.36,0
10,01AGV-85,613.95,563.6,36.01,14.35
11,01AGV-85,687.6,544.97,37.91,104.73
12,01AGV-85,707.08,545.44,37.91,123.73
13,01AGV-85,681.32,590.72,43.42,47.18
14,01AGV-85,682.56,562.13,37.88,82.56
15,01AGV-85,688.23,545.56,37.05,105.63
16,01AGV-85,692.45,561.97,37.95,92.52
17,01AGV-85,665.21,612.5,42.65,10.06
18,01AGV-85,638.7,579.78,41.27,17.65
19,01AGV-85,643.63,602.86,40.76,0
20,01AGV-85,657.3,616.2,41.1,0
21,01AGV-85,719.32,673.37,45.95,0
22,01AGV-85,715.48,668.14,47.34,0
23,01AGV-85,685.85,644.58,41.27,0
24,01AGV-85,663.77,625.86,37.91,0
1,01AIN-115,684.32,655.48,28.85,0
2,01AIN-115,681.66,649.88,31.78,0
3,01AIN-115,654.8,624.06,30.73,0
4,01AIN-115,650.84,618.42,32.42,0
5,01AIN-115,634.33,604.51,29.82,0
6,01AIN-115,637.26,603.97,33.3,0
7,01AIN-115,670.45,636.64,33.81,0
8,01AIN-115,663.27,627.85,35.42,0
9,01AIN-115,617.98,584.34,33.64,0
10,01AIN-115,607.57,563.6,37.79,6.18
11,01AIN-115,628.91,544.97,38.82,45.12
12,01AIN-115,637.07,545.44,38.32,53.31
13,01AIN-115,654.09,590.72,43.05,20.33
14,01AIN-115,636.11,562.13,38.41,35.57
15,01AIN-115,627.84,545.56,36.77,45.51
16,01AIN-115,638.42,561.97,37.12,39.32
17,01AIN-115,657.35,612.5,40.58,4.27
18,01AIN-115,627.3,579.78,40.02,7.5
19,01AIN-115,642.1,602.86,39.23,0
20,01AIN-115,652.24,616.2,36.04,0
21,01AIN-115,712.48,673.37,39.11,0
22,01AIN-115,707.99,668.14,39.85,0
23,01AIN-115,680.58,644.58,36,0
24,01AIN-115,662.7,625.86,36.83,0
1,01ALR-85,680.88,655.48,25.4,0
2,01ALR-85,677.73,649.88,27.85,0
3,01ALR-85,650.01,624.06,25.95,0
4,01ALR-85,645.5,618.42,27.09,0
5,01ALR-85,626.86,604.51,22.36,0
6,01ALR-85,631.25,603.97,27.28,0
7,01ALR-85,664.67,636.64,28.04,0
8,01ALR-85,656.57,627.85,28.72,0
9,01ALR-85,611.14,584.34,26.8,0
10,01ALR-85,601.96,563.6,29.61,8.75
11,01ALR-85,639.94,544.97,31.07,63.91
12,01ALR-85,651.78,545.44,30.84,75.5
13,01ALR-85,654.53,590.72,35.02,28.79
14,01ALR-85,642.92,562.13,30.41,50.38
15,01ALR-85,639.37,545.56,29.36,64.45
16,01ALR-85,648.32,561.97,30.12,56.22
17,01ALR-85,652.29,612.5,33.68,6.11
18,01ALR-85,623.48,579.78,32.98,10.72
19,01ALR-85,634.84,602.86,31.97,0
20,01ALR-85,646.42,616.2,30.22,0
21,01ALR-85,705.46,673.37,32.09,0
22,01ALR-85,701.02,668.14,32.88,0
23,01ALR-85,673.8,644.58,29.22,0
24,01ALR-85,654.71,625.86,28.85,0
1,01AMO-85,690.45,655.48,34.98,0
2,01AMO-85,687.85,649.88,37.96,0
3,01AMO-85,659.25,624.06,35.19,0
4,01AMO-85,655.1,618.42,36.69,0
5,01AMO-85,637.06,604.51,32.56,0
6,01AMO-85,640.99,603.97,37.02,0
7,01AMO-85,675.32,636.64,38.68,0
8,01AMO-85,667.47,627.85,39.62,0
9,01AMO-85,621.33,584.34,36.99,0
10,01AMO-85,613.12,563.6,40.12,9.41
11,01AMO-85,655.11,544.97,41.47,68.68
12,01AMO-85,667.6,545.44,41.02,81.14
13,01AMO-85,668,590.72,46.34,30.94
14,01AMO-85,657.6,562.13,41.33,54.14
15,01AMO-85,654.62,545.56,39.79,69.27
16,01AMO-85,662.67,561.97,40.31,60.38
17,01AMO-85,663.72,612.5,44.65,6.56
18,01AMO-85,635.08,579.78,43.78,11.52
19,01AMO-85,645.84,602.86,42.98,0
20,01AMO-85,656.74,616.2,40.53,0
21,01AMO-85,717.09,673.37,43.73,0
22,01AMO-85,712.24,668.14,44.1,0
23,01AMO-85,685.11,644.58,40.53,0
24,01AMO-85,665.76,625.86,39.89,0
1,01ANL-85,685.37,655.48,29.89,0
2,01ANL-85,680.03,649.88,30.14,0
3,01ANL-85,651.67,624.06,27.6,0
4,01ANL-85,646.45,618.42,28.03,0
5,01ANL-85,627.32,604.51,22.82,0
6,01ANL-85,632.52,603.97,28.55,0
7,01ANL-85,666.59,636.64,29.95,0
8,01ANL-85,658.44,627.85,30.58,0
9,01ANL-85,614.13,584.34,29.79,0
10,01ANL-85,595.05,563.6,32.62,-1.18
11,01ANL-85,571.03,544.97,34.57,-8.51
12,01ANL-85,570.07,545.44,34.68,-10.05
13,01ANL-85,625.6,590.72,38.72,-3.83
14,01ANL-85,589.57,562.13,34.15,-6.71
15,01ANL-85,570.32,545.56,33.34,-8.58
16,01ANL-85,587.7,561.97,33.74,-8.01
17,01ANL-85,649.27,612.5,37.65,-.88
18,01ANL-85,614.2,579.78,35.96,-1.54
19,01ANL-85,638.75,602.86,35.89,0
20,01ANL-85,652.8,616.2,36.59,0
21,01ANL-85,716.59,673.37,43.22,0
22,01ANL-85,712.97,668.14,44.83,0
23,01ANL-85,683.42,644.58,38.84,0
24,01ANL-85,660.96,625.86,35.1,0
1,01ANM-115,673.92,655.48,18.45,0
2,01ANM-115,672.05,649.88,22.17,0
3,01ANM-115,645.28,624.06,21.22,0
4,01ANM-115,642.09,618.42,23.67,0
5,01ANM-115,627.07,604.51,22.57,0
6,01ANM-115,628.27,603.97,24.31,0
7,01ANM-115,661.17,636.64,24.53,0
8,01ANM-115,653.45,627.85,25.6,0
9,01ANM-115,607.68,584.34,23.34,0
10,01ANM-115,599.54,563.6,28.51,7.43
11,01ANM-115,628.89,544.97,29.7,54.23
12,01ANM-115,638.9,545.44,29.4,64.07
13,01ANM-115,648.34,590.72,33.19,24.43
14,01ANM-115,634.37,562.13,29.5,42.75
15,01ANM-115,628.29,545.56,28.03,54.69
16,01ANM-115,637.03,561.97,27.9,47.15
17,01ANM-115,647.99,612.5,30.36,5.12
18,01ANM-115,619.28,579.78,30.5,8.99
19,01ANM-115,632.37,602.86,29.5,0
20,01ANM-115,640.87,616.2,24.66,0
21,01ANM-115,699.09,673.37,25.72,0
22,01ANM-115,694.22,668.14,26.08,0
23,01ANM-115,669.11,644.58,24.53,0
24,01ANM-115,653.72,625.86,27.86,0
1,01ANS-85,683.82,655.48,28.34,0
2,01ANS-85,680.69,649.88,30.81,0
3,01ANS-85,652.22,624.06,28.16,0
4,01ANS-85,647.72,618.42,29.31,0
5,01ANS-85,627.86,604.51,23.36,0
6,01ANS-85,633.48,603.97,29.52,0
7,01ANS-85,667.37,636.64,30.73,0
8,01ANS-85,659.25,627.85,31.4,0
9,01ANS-85,613.64,584.34,29.3,0
10,01ANS-85,608.26,563.6,32.15,12.52
11,01ANS-85,670.44,544.97,34.1,91.38
12,01ANS-85,687.34,545.44,33.94,107.96
13,01ANS-85,670.82,590.72,38.93,41.17
14,01ANS-85,667.84,562.13,33.68,72.04
15,01ANS-85,670.5,545.56,32.79,92.16
16,01ANS-85,676.08,561.97,33.46,80.64
17,01ANS-85,658.88,612.5,37.61,8.77
18,01ANS-85,631.74,579.78,36.57,15.39
19,01ANS-85,638.36,602.86,35.5,0
20,01ANS-85,650.57,616.2,34.36,0
21,01ANS-85,710.14,673.37,36.77,0
22,01ANS-85,706.16,668.14,38.02,0
23,01ANS-85,678.33,644.58,33.75,0
24,01ANS-85,658.26,625.86,32.4,0
1,01ANU-115,696.05,655.48,40.57,0
2,01ANU-115,692.65,649.88,42.77,0
3,01ANU-115,663.76,624.06,39.7,0
4,01ANU-115,659.64,618.42,41.22,0
5,01ANU-115,643.23,604.51,38.73,0
6,01ANU-115,644.19,603.97,40.22,0
7,01ANU-115,677.9,636.64,41.26,0
8,01ANU-115,669.89,627.85,42.04,0
9,01ANU-115,623.13,584.34,38.78,0
10,01ANU-115,614.18,563.6,43.06,7.52
11,01ANU-115,643.32,544.97,43.47,54.89
12,01ANU-115,653.96,545.44,43.68,64.85
13,01ANU-115,664.66,590.72,49.22,24.73
14,01ANU-115,650.64,562.13,45.25,43.27
15,01ANU-115,645.19,545.56,44.28,55.36
16,01ANU-115,654.57,561.97,44.87,47.74
17,01ANU-115,666.85,612.5,49.16,5.19
18,01ANU-115,637.3,579.78,48.42,9.11
19,01ANU-115,650.56,602.86,47.7,0
20,01ANU-115,659.81,616.2,43.61,0
21,01ANU-115,725.82,673.37,52.46,0
22,01ANU-115,723.37,668.14,55.22,0
23,01ANU-115,696.52,644.58,51.94,0
24,01ANU-115,677.94,625.86,52.07,0
1,01ANU-69,696.05,655.48,40.57,0
2,01ANU-69,692.65,649.88,42.77,0
3,01ANU-69,663.76,624.06,39.7,0
4,01ANU-69,659.64,618.42,41.22,0
5,01ANU-69,643.23,604.51,38.73,0
6,01ANU-69,644.19,603.97,40.22,0
7,01ANU-69,677.9,636.64,41.26,0
8,01ANU-69,669.89,627.85,42.04,0
9,01ANU-69,623.13,584.34,38.78,0
10,01ANU-69,614.18,563.6,43.06,7.52
11,01ANU-69,643.32,544.97,43.47,54.89
12,01ANU-69,653.96,545.44,43.68,64.85
13,01ANU-69,664.66,590.72,49.22,24.73
14,01ANU-69,650.64,562.13,45.25,43.27
15,01ANU-69,645.19,545.56,44.28,55.36
16,01ANU-69,654.57,561.97,44.87,47.74
17,01ANU-69,666.85,612.5,49.16,5.19
18,01ANU-69,637.3,579.78,48.42,9.11
19,01ANU-69,650.56,602.86,47.7,0
20,01ANU-69,659.81,616.2,43.61,0
21,01ANU-69,725.82,673.37,52.46,0
22,01ANU-69,723.37,668.14,55.22,0
23,01ANU-69,696.52,644.58,51.94,0
24,01ANU-69,677.94,625.86,52.07,0
1,01ARA-85,681.08,655.48,25.6,0
2,01ARA-85,677.72,649.88,27.84,0
3,01ARA-85,649.62,624.06,25.56,0
4,01ARA-85,645.04,618.42,26.62,0
5,01ARA-85,625.37,604.51,20.87,0
6,01ARA-85,630.84,603.97,26.88,0
7,01ARA-85,664.61,636.64,27.97,0
8,01ARA-85,656.49,627.85,28.64,0
9,01ARA-85,610.98,584.34,26.64,0
10,01ARA-85,604.1,563.6,29.4,11.11
11,01ARA-85,657.28,544.97,31.22,81.09
12,01ARA-85,672.34,545.44,31.09,95.81
13,01ARA-85,662.9,590.72,35.65,36.53
14,01ARA-85,656.65,562.13,30.6,63.93
15,01ARA-85,657.12,545.56,29.78,81.79
16,01ARA-85,664.04,561.97,30.54,71.52
17,01ARA-85,654.64,612.5,34.37,7.77
18,01ARA-85,626.89,579.78,33.47,13.64
19,01ARA-85,635.32,602.86,32.45,0
20,01ARA-85,647.57,616.2,31.37,0
21,01ARA-85,706.66,673.37,33.29,0
22,01ARA-85,702.54,668.14,34.4,0
23,01ARA-85,674.76,644.58,30.18,0
24,01ARA-85,654.98,625.86,29.11,0
1,01ARX-230,664.26,655.48,8.79,0
2,01ARX-230,660.88,649.88,11,0
3,01ARX-230,635.05,624.06,10.99,0
4,01ARX-230,630.11,618.42,11.69,0
5,01ARX-230,612.22,604.51,7.71,0
6,01ARX-230,616.39,603.97,12.42,0
7,01ARX-230,648.26,636.64,11.62,0
8,01ARX-230,640.29,627.85,12.44,0
9,01ARX-230,596.6,584.34,12.26,0
10,01ARX-230,578.11,563.6,14.82,-.32
11,01ARX-230,559.19,544.97,16.48,-2.25
12,01ARX-230,558.99,545.44,16.22,-2.66
13,01ARX-230,608.64,590.72,18.94,-1.02
14,01ARX-230,575.76,562.13,15.41,-1.78
15,01ARX-230,558.36,545.56,15.08,-2.27
16,01ARX-230,574.88,561.97,15.37,-2.47
17,01ARX-230,629.49,612.5,17.27,-.28
18,01ARX-230,596.57,579.78,17.27,-.48
19,01ARX-230,618.99,602.86,16.13,0
20,01ARX-230,630.7,616.2,14.5,0
21,01ARX-230,687.53,673.37,14.17,0
22,01ARX-230,683.48,668.14,15.34,0
23,01ARX-230,657.02,644.58,12.44,0
24,01ARX-230,638.61,625.86,12.75,0
1,01ATE-230,685.93,655.48,30.46,0
2,01ATE-230,683.59,649.88,33.7,0
3,01ATE-230,655.22,624.06,31.15,0
4,01ATE-230,651.1,618.42,32.68,0
5,01ATE-230,633.09,604.51,28.58,0
6,01ATE-230,637.11,603.97,33.14,0
7,01ATE-230,670.96,636.64,34.32,0
8,01ATE-230,663.04,627.85,35.19,0
9,01ATE-230,617.05,584.34,32.71,0
10,01ATE-230,608.85,563.6,35.79,9.46
11,01ATE-230,651.21,544.97,37.19,69.06
12,01ATE-230,663.77,545.44,36.75,81.59
13,01ATE-230,663.54,590.72,41.71,31.11
14,01ATE-230,653.48,562.13,36.92,54.44
15,01ATE-230,650.78,545.56,35.57,69.65
16,01ATE-230,658.73,561.97,36.03,60.73
17,01ATE-230,659.18,612.5,40.08,6.6
18,01ATE-230,630.82,579.78,39.46,11.58
19,01ATE-230,641.39,602.86,38.53,0
20,01ATE-230,652.3,616.2,36.09,0
21,01ATE-230,711.86,673.37,38.5,0
22,01ATE-230,707.27,668.14,39.12,0
23,01ATE-230,680.49,644.58,35.91,0
24,01ATE-230,661.42,625.86,35.56,0
1,01ATE-85,686.49,655.48,31.02,0
2,01ATE-85,684.13,649.88,34.25,0
3,01ATE-85,655.77,624.06,31.71,0
4,01ATE-85,651.67,618.42,33.26,0
5,01ATE-85,633.73,604.51,29.22,0
6,01ATE-85,637.65,603.97,33.68,0
7,01ATE-85,671.62,636.64,34.99,0
8,01ATE-85,663.68,627.85,35.83,0
9,01ATE-85,617.63,584.34,33.29,0
10,01ATE-85,609.4,563.6,36.39,9.41
11,01ATE-85,651.4,544.97,37.76,68.68
12,01ATE-85,663.88,545.44,37.3,81.14
13,01ATE-85,663.95,590.72,42.29,30.94
14,01ATE-85,653.75,562.13,37.48,54.14
15,01ATE-85,650.92,545.56,36.1,69.27
16,01ATE-85,658.93,561.97,36.57,60.38
17,01ATE-85,659.7,612.5,40.64,6.56
18,01ATE-85,631.29,579.78,39.99,11.52
19,01ATE-85,641.95,602.86,39.09,0
20,01ATE-85,652.73,616.2,36.52,0
21,01ATE-85,712.34,673.37,38.97,0
22,01ATE-85,707.67,668.14,39.53,0
23,01ATE-85,680.94,644.58,36.36,0
24,01ATE-85,661.99,625.86,36.12,0
1,01ATG-69,637.86,655.48,-17.61,0
2,01ATG-69,641.97,649.88,-7.91,0
3,01ATG-69,624.45,624.06,.38,0
4,01ATG-69,625.24,618.42,6.82,0
5,01ATG-69,626.31,604.51,21.8,0
6,01ATG-69,616.02,603.97,12.06,0
7,01ATG-69,641.9,636.64,5.27,0
8,01ATG-69,632.74,627.85,4.89,0
9,01ATG-69,575.65,584.34,-8.69,0
10,01ATG-69,583.91,563.6,15.41,4.91
11,01ATG-69,596.71,544.97,15.93,35.81
12,01ATG-69,603.01,545.44,15.27,42.31
13,01ATG-69,622.65,590.72,15.8,16.13
14,01ATG-69,607.11,562.13,16.75,28.23
15,01ATG-69,594.22,545.56,12.54,36.12
16,01ATG-69,611.7,561.97,16.1,33.64
17,01ATG-69,626.25,612.5,10.09,3.66
18,01ATG-69,601.16,579.78,14.96,6.42
19,01ATG-69,618.26,602.86,15.39,0
20,01ATG-69,608.53,616.2,-7.68,0
21,01ATG-69,660.83,673.37,-12.54,0
22,01ATG-69,653.83,668.14,-14.31,0
23,01ATG-69,637.31,644.58,-7.27,.01
24,01ATG-69,643.92,625.86,18.05,0
1,01ATI-230,679.2,655.48,23.73,0
2,01ATI-230,676.15,649.88,26.26,0
3,01ATI-230,648.43,624.06,24.37,0
4,01ATI-230,644.06,618.42,25.64,0
5,01ATI-230,625.66,604.51,21.16,0
6,01ATI-230,629.97,603.97,26,0
7,01ATI-230,663.46,636.64,26.82,0
8,01ATI-230,655.44,627.85,27.59,0
9,01ATI-230,610.05,584.34,25.71,0
10,01ATI-230,600.21,563.6,28.74,7.87
11,01ATI-230,632.75,544.97,30.28,57.5
12,01ATI-230,643.44,545.44,30.07,67.93
13,01ATI-230,650.91,590.72,34.29,25.91
14,01ATI-230,637.24,562.13,29.78,45.33
15,01ATI-230,632.39,545.56,28.84,57.99
16,01ATI-230,641.88,561.97,29.4,50.5
17,01ATI-230,650.8,612.5,32.81,5.49
18,01ATI-230,621.59,579.78,32.18,9.63
19,01ATI-230,634.06,602.86,31.2,0
20,01ATI-230,645.53,616.2,29.33,0
21,01ATI-230,704.43,673.37,31.07,0
22,01ATI-230,700.04,668.14,31.9,0
23,01ATI-230,672.98,644.58,28.4,0
24,01ATI-230,653.99,625.86,28.12,0
1,01ATK-230,679.89,655.48,24.41,0
2,01ATK-230,676.64,649.88,26.76,0
3,01ATK-230,648.65,624.06,24.58,0
4,01ATK-230,644.1,618.42,25.68,0
5,01ATK-230,624.46,604.51,19.95,0
6,01ATK-230,629.9,603.97,25.94,0
7,01ATK-230,663.53,636.64,26.89,0
8,01ATK-230,655.4,627.85,27.55,0
9,01ATK-230,609.94,584.34,25.6,0
10,01ATK-230,602.61,563.6,28.33,10.68
11,01ATK-230,653.11,544.97,30.14,78.01
12,01ATK-230,667.58,545.44,29.98,92.17
13,01ATK-230,660.29,590.72,34.43,35.15
14,01ATK-230,653.06,562.13,29.44,61.5
15,01ATK-230,652.89,545.56,28.66,78.68
16,01ATK-230,660.16,561.97,29.4,68.79
17,01ATK-230,653.1,612.5,33.13,7.48
18,01ATK-230,625.21,579.78,32.3,13.12
19,01ATK-230,634.12,602.86,31.26,0
20,01ATK-230,646.32,616.2,30.12,0
21,01ATK-230,705.15,673.37,31.78,0
22,01ATK-230,701.06,668.14,32.92,0
23,01ATK-230,673.39,644.58,28.81,0
24,01ATK-230,653.72,625.86,27.85,0
1,01ATM-115,690.31,655.48,34.83,0
2,01ATM-115,687.22,649.88,37.33,0
3,01ATM-115,658.49,624.06,34.43,0
