Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 03/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 02/Septiembre/2020 15:22:32 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
5,01TYA-230,804.43,621.46,33.71,149.27
6,01TYA-230,813.43,651.45,35.75,126.23
7,01TYA-230,783.96,735.32,42.3,6.34
8,01TYA-230,810.89,730.68,39.84,40.38
9,01TYA-230,790.66,627.13,34.48,129.05
10,01TYA-230,824.62,651.13,38.24,135.26
11,01TYA-230,799.21,705.19,44.73,49.3
12,01TYA-230,794.26,638.31,39.13,116.83
13,01TYA-230,818.09,712.86,47.47,57.76
14,01TYA-230,849.41,713.87,42.36,93.18
15,01TYA-230,846.63,685.74,39.08,121.81
16,01TYA-230,826.94,717.78,42.07,67.09
17,01TYA-230,790.89,742.91,47.97,0
18,01TYA-230,773.04,726.72,46.33,0
19,01TYA-230,837.9,728.93,44.79,64.18
20,01TYA-230,844.12,721.86,42.98,79.28
21,01TYA-230,812.23,764.41,47.83,0
22,01TYA-230,888.36,836.74,51.63,0
23,01TYA-230,931.8,881.1,50.7,0
24,01TYA-230,871.48,825.05,46.43,0
1,01VAE-230,839.33,717.98,31.24,90.11
2,01VAE-230,817.23,711.58,30.59,75.06
3,01VAE-230,800.93,641.68,28,131.26
4,01VAE-230,808.95,641.9,28,139.05
5,01VAE-230,825.79,621.46,26.95,177.38
6,01VAE-230,829.06,651.45,28.17,149.44
7,01VAE-230,776.45,735.32,33.63,7.51
8,01VAE-230,810.24,730.68,31.87,47.69
9,01VAE-230,806.28,627.13,26.71,152.44
10,01VAE-230,840.55,651.13,29.67,159.75
11,01VAE-230,798.79,705.19,35.38,58.22
12,01VAE-230,806.95,638.31,30.67,137.98
13,01VAE-230,819.85,712.86,38.78,68.22
14,01VAE-230,857.69,713.87,33.77,110.05
15,01VAE-230,860.8,685.74,30.78,144.28
16,01VAE-230,830.56,717.78,33.31,79.46
17,01VAE-230,781.71,742.91,38.8,0
18,01VAE-230,763.83,726.72,37.11,0
19,01VAE-230,840.92,728.93,36,75.98
20,01VAE-230,850.97,721.86,34.89,94.22
21,01VAE-230,804.23,764.41,39.82,0
22,01VAE-230,879.45,836.74,42.72,0
23,01VAE-230,922.72,881.1,41.62,0
24,01VAE-230,862.97,825.05,37.92,0
1,01VAJ-230,818.49,717.98,33.67,66.84
2,01VAJ-230,800.43,711.58,33.18,55.67
3,01VAJ-230,769.62,641.68,30.6,97.35
4,01VAJ-230,775.67,641.9,30.64,103.13
5,01VAJ-230,782.51,621.46,29.49,131.56
6,01VAJ-230,793.67,651.45,31.06,111.16
7,01VAJ-230,777.63,735.32,36.73,5.58
8,01VAJ-230,800.93,730.68,34.74,35.52
9,01VAJ-230,770.48,627.13,29.84,113.51
10,01VAJ-230,803.18,651.13,33.07,118.98
11,01VAJ-230,787.42,705.19,38.87,43.37
12,01VAJ-230,774.97,638.31,33.9,102.76
13,01VAJ-230,805.41,712.86,41.74,50.81
14,01VAJ-230,832.67,713.87,36.84,81.96
15,01VAJ-230,826.77,685.74,33.79,107.25
16,01VAJ-230,813.29,717.78,36.45,59.07
17,01VAJ-230,784.84,742.91,41.93,0
18,01VAJ-230,767.17,726.72,40.45,0
19,01VAJ-230,824.42,728.93,38.97,56.52
20,01VAJ-230,829.3,721.86,37.56,69.88
21,01VAJ-230,806.73,764.41,42.32,0
22,01VAJ-230,882.32,836.74,45.58,0
23,01VAJ-230,925.76,881.1,44.66,0
24,01VAJ-230,865.94,825.05,40.89,0
1,01VDF-85,831.82,717.98,31.6,82.25
2,01VDF-85,811.42,711.58,31.33,68.51
3,01VDF-85,789.91,641.68,28.44,119.8
4,01VDF-85,797.27,641.9,28.46,126.91
5,01VDF-85,810.76,621.46,27.41,161.89
6,01VDF-85,816.22,651.45,28.23,136.54
7,01VDF-85,776.9,735.32,34.66,6.92
8,01VDF-85,807.73,730.68,33.01,44.04
9,01VDF-85,795.7,627.13,27.82,140.75
10,01VDF-85,829.29,651.13,30.65,147.51
11,01VDF-85,795.84,705.19,36.89,53.76
12,01VDF-85,797.77,638.31,32.06,127.41
13,01VDF-85,816.19,712.86,40.34,62.99
14,01VDF-85,849.42,713.87,33.93,101.62
15,01VDF-85,849.55,685.74,30.72,133.09
16,01VDF-85,826.11,717.78,35.03,73.3
17,01VDF-85,783.52,742.91,40.6,0
18,01VDF-85,765.11,726.72,38.4,0
19,01VDF-85,834.99,728.93,36.64,69.42
20,01VDF-85,843.19,721.86,35.34,85.99
21,01VDF-85,806.46,764.41,42.06,0
22,01VDF-85,879.31,836.74,42.57,0
23,01VDF-85,922.12,881.1,41.02,0
24,01VDF-85,863.28,825.05,38.23,0
1,01VDM-85,828.59,717.98,27.39,83.22
2,01VDM-85,808.55,711.58,27.65,69.32
3,01VDM-85,788.04,641.68,25.15,121.21
4,01VDM-85,795.54,641.9,25.23,128.41
5,01VDM-85,809.54,621.46,24.28,163.81
6,01VDM-85,814.24,651.45,24.67,138.13
7,01VDM-85,772.98,735.32,30.67,6.99
8,01VDM-85,804.15,730.68,28.98,44.49
9,01VDM-85,793.6,627.13,24.28,142.19
10,01VDM-85,826.92,651.13,26.77,149.02
11,01VDM-85,792.26,705.19,32.76,54.31
12,01VDM-85,795.31,638.31,28.29,128.71
13,01VDM-85,812.63,712.86,36.13,63.64
14,01VDM-85,845.59,713.87,29.06,102.66
15,01VDM-85,846.15,685.74,25.94,134.48
16,01VDM-85,822.63,717.78,30.79,74.06
17,01VDM-85,779.13,742.91,36.22,0
18,01VDM-85,760.9,726.72,34.18,0
19,01VDM-85,831.23,728.93,32.07,70.23
20,01VDM-85,839.5,721.86,30.63,87.01
21,01VDM-85,801.8,764.41,37.39,0
22,01VDM-85,872.85,836.74,36.12,0
23,01VDM-85,915.49,881.1,34.39,0
24,01VDM-85,857.92,825.05,32.87,0
1,01VDT-85,839.64,717.98,43.06,78.61
2,01VDT-85,820.11,711.58,43.05,65.48
3,01VDT-85,795.94,641.68,39.77,114.49
4,01VDT-85,803.06,641.9,39.86,121.29
5,01VDT-85,814.67,621.46,38.49,154.72
6,01VDT-85,823.26,651.45,40.85,130.97
7,01VDT-85,790.21,735.32,48.32,6.57
8,01VDT-85,817.9,730.68,45.41,41.81
9,01VDT-85,800.46,627.13,39.69,133.65
10,01VDT-85,834.86,651.13,43.66,140.07
11,01VDT-85,806.92,705.19,50.68,51.05
12,01VDT-85,803.66,638.31,44.37,120.98
13,01VDT-85,825.56,712.86,52.89,59.82
14,01VDT-85,857.71,713.87,47.35,96.5
15,01VDT-85,855.9,685.74,43.78,126.39
16,01VDT-85,834.69,717.78,47.3,69.61
17,01VDT-85,796.52,742.91,53.61,0
18,01VDT-85,778.79,726.72,52.07,0
19,01VDT-85,845.67,728.93,50.15,66.59
20,01VDT-85,851.44,721.86,47.4,82.18
21,01VDT-85,817.04,764.41,52.64,0
22,01VDT-85,893.39,836.74,56.65,0
23,01VDT-85,937.39,881.1,56.29,0
24,01VDT-85,877.31,825.05,52.26,0
1,01VER-230,854.04,717.98,36.1,99.97
2,01VER-230,830.13,711.58,35.28,83.27
3,01VER-230,819.44,641.68,32.16,145.61
4,01VER-230,828.27,641.9,32.12,154.26
5,01VER-230,849.19,621.46,30.96,196.77
6,01VER-230,849.8,651.45,32.57,165.78
7,01VER-230,782.29,735.32,38.65,8.33
8,01VER-230,820.65,730.68,37.08,52.89
9,01VER-230,827.37,627.13,31.18,169.06
10,01VER-230,862.83,651.13,34.54,177.17
11,01VER-230,810.48,705.19,40.72,64.57
12,01VER-230,826.9,638.31,35.57,153.02
13,01VER-230,832.96,712.86,44.45,75.66
14,01VER-230,875.36,713.87,39.44,122.05
15,01VER-230,881.91,685.74,36.12,160.05
16,01VER-230,844.84,717.78,38.91,88.15
17,01VER-230,787.34,742.91,44.43,0
18,01VER-230,769.25,726.72,42.53,0
19,01VER-230,854.89,728.93,41.67,84.29
20,01VER-230,866.78,721.86,40.4,104.52
21,01VER-230,809.86,764.41,45.45,0
22,01VER-230,885.84,836.74,49.11,0
23,01VER-230,929.24,881.1,48.14,0
24,01VER-230,868.87,825.05,43.82,0
1,01VFI-85,829.87,717.98,34.89,77
2,01VFI-85,810.11,711.58,34.4,64.14
3,01VFI-85,785.45,641.68,31.63,112.15
4,01VFI-85,792.39,641.9,31.68,118.81
5,01VFI-85,803.52,621.46,30.5,151.56
6,01VFI-85,811.32,651.45,31.96,127.91
7,01VFI-85,779.86,735.32,38.08,6.46
8,01VFI-85,808.11,730.68,36.3,41.13
9,01VFI-85,789.45,627.13,30.87,131.45
10,01VFI-85,822.9,651.13,34,137.77
11,01VFI-85,795.2,705.19,39.8,50.21
12,01VFI-85,791.95,638.31,34.65,118.99
13,01VFI-85,814.59,712.86,42.9,58.83
14,01VFI-85,846.56,713.87,37.79,94.91
15,01VFI-85,844.57,685.74,34.59,124.24
16,01VFI-85,823.66,717.78,37.45,68.43
17,01VFI-85,785.96,742.91,43.04,0
18,01VFI-85,767.72,726.72,41,0
19,01VFI-85,833.55,728.93,39.58,65.03
20,01VFI-85,840.56,721.86,38.2,80.5
21,01VFI-85,807.31,764.41,42.9,0
22,01VFI-85,882.91,836.74,46.17,0
23,01VFI-85,926.53,881.1,45.43,0
24,01VFI-85,867.01,825.05,41.96,0
1,01VGU-115,823.7,717.98,43.73,62
2,01VGU-115,806.87,711.58,43.65,51.64
3,01VGU-115,773.64,641.68,41.67,90.3
4,01VGU-115,779.44,641.9,41.87,95.66
5,01VGU-115,783.29,621.46,39.81,122.03
6,01VGU-115,797.35,651.45,42.63,103.28
7,01VGU-115,791.34,735.32,50.84,5.18
8,01VGU-115,809.49,730.68,45.98,32.84
9,01VGU-115,773.8,627.13,41.73,104.95
10,01VGU-115,807.7,651.13,46.55,110.02
11,01VGU-115,798.82,705.19,53.53,40.1
12,01VGU-115,779.56,638.31,46.22,95.03
13,01VGU-115,812.91,712.86,53.07,46.99
14,01VGU-115,837.02,713.87,47.36,75.79
15,01VGU-115,829.11,685.74,43.69,99.69
16,01VGU-115,819.97,717.78,47.29,54.9
17,01VGU-115,798.41,742.91,55.5,0
18,01VGU-115,780.89,726.72,54.17,0
19,01VGU-115,831.47,728.93,50.03,52.51
20,01VGU-115,835.74,721.86,49.06,64.82
21,01VGU-115,824.12,764.41,59.72,0
22,01VGU-115,902.85,836.74,66.11,0
23,01VGU-115,944.92,881.1,63.82,0
24,01VGU-115,881.35,825.05,56.3,0
1,01VIC-230,816.92,717.98,32.67,66.27
2,01VIC-230,799.02,711.58,32.24,55.2
3,01VIC-230,767.98,641.68,29.78,96.53
4,01VIC-230,774,641.9,29.84,102.26
5,01VIC-230,780.62,621.46,28.72,130.45
6,01VIC-230,791.91,651.45,30.24,110.23
7,01VIC-230,776.58,735.32,35.73,5.53
8,01VIC-230,799.56,730.68,33.67,35.21
9,01VIC-230,768.56,627.13,28.9,112.53
10,01VIC-230,801.14,651.13,32.06,117.95
11,01VIC-230,785.91,705.19,37.73,42.99
12,01VIC-230,773.03,638.31,32.85,101.88
13,01VIC-230,803.75,712.86,40.53,50.37
14,01VIC-230,830.78,713.87,35.65,81.26
15,01VIC-230,824.7,685.74,32.65,106.32
16,01VIC-230,811.57,717.78,35.23,58.56
17,01VIC-230,783.58,742.91,40.67,0
18,01VIC-230,765.99,726.72,39.27,0
19,01VIC-230,822.78,728.93,37.8,56.04
20,01VIC-230,827.54,721.86,36.4,69.29
21,01VIC-230,805.43,764.41,41.02,0
22,01VIC-230,880.92,836.74,44.18,0
23,01VIC-230,924.36,881.1,43.26,0
24,01VIC-230,864.68,825.05,39.63,0
1,01VIC-85,826.11,717.98,34.92,73.21
2,01VIC-85,807,711.58,34.43,60.99
3,01VIC-85,780.07,641.68,31.76,106.64
4,01VIC-85,786.77,641.9,31.9,112.97
5,01VIC-85,796.31,621.46,30.74,144.11
6,01VIC-85,805.33,651.45,32.21,121.68
7,01VIC-85,778.75,735.32,37.38,6.05
8,01VIC-85,804.55,730.68,35.37,38.5
9,01VIC-85,780.55,627.13,30.37,123.06
10,01VIC-85,813.65,651.13,33.54,128.98
11,01VIC-85,791.47,705.19,39.28,47.01
12,01VIC-85,783.93,638.31,34.22,111.4
13,01VIC-85,810.03,712.86,42.09,55.08
14,01VIC-85,840.05,713.87,37.33,88.85
15,01VIC-85,836.16,685.74,34.19,116.23
16,01VIC-85,818.47,717.78,36.68,64.01
17,01VIC-85,785.08,742.91,42.17,0
18,01VIC-85,768.02,726.72,41.3,0
19,01VIC-85,830.53,728.93,39.73,61.87
20,01VIC-85,836.62,721.86,38.22,76.54
21,01VIC-85,807.48,764.41,43.07,0
22,01VIC-85,883.34,836.74,46.6,0
23,01VIC-85,927.11,881.1,46.01,0
24,01VIC-85,867.25,825.05,42.2,0
1,01VIL-230,765.8,717.98,-1.73,49.55
2,01VIL-230,757.21,711.58,4.36,41.27
3,01VIL-230,725.31,641.68,11.47,72.17
4,01VIL-230,733.77,641.9,15.42,76.45
5,01VIL-230,730.1,621.46,11.12,97.52
6,01VIL-230,748.02,651.45,14.1,82.48
7,01VIL-230,762.9,735.32,23.44,4.14
8,01VIL-230,758.62,730.68,1.71,26.23
9,01VIL-230,724.29,627.13,13.29,83.87
10,01VIL-230,750.95,651.13,11.85,87.98
11,01VIL-230,753.01,705.19,15.76,32.07
12,01VIL-230,725.85,638.31,11.55,75.99
13,01VIL-230,758.4,712.86,7.97,37.57
14,01VIL-230,773.57,713.87,-.91,60.61
15,01VIL-230,763.29,685.74,-2.13,79.69
16,01VIL-230,762.01,717.78,.34,43.89
17,01VIL-230,759.55,742.91,16.64,0
18,01VIL-230,742.72,726.72,16,0
19,01VIL-230,772.2,728.93,1.34,41.93
20,01VIL-230,770.24,721.86,-3.42,51.8
21,01VIL-230,759.28,764.41,-5.13,0
22,01VIL-230,830.04,836.74,-6.7,0
23,01VIL-230,874.3,881.1,-6.8,0
24,01VIL-230,823.87,825.05,-1.19,0
1,01VIT-85,728.43,717.98,20.38,-9.93
2,01VIT-85,723.35,711.58,20.05,-8.27
3,01VIT-85,645.84,641.68,18.63,-14.46
4,01VIT-85,645.1,641.9,18.52,-15.32
5,01VIT-85,619.78,621.46,17.86,-19.54
6,01VIT-85,654.23,651.45,18.59,-15.81
7,01VIT-85,755.77,735.32,21.24,-.79
8,01VIT-85,746.09,730.68,20.39,-4.98
9,01VIT-85,629.09,627.13,17.9,-15.94
10,01VIT-85,654.61,651.13,20.11,-16.63
11,01VIT-85,723.04,705.19,23.91,-6.06
12,01VIT-85,644.6,638.31,20.66,-14.36
13,01VIT-85,732.12,712.86,26.36,-7.1
14,01VIT-85,724.93,713.87,22.52,-11.46
15,01VIT-85,691.3,685.74,20.76,-15.19
16,01VIT-85,731.15,717.78,21.74,-8.37
17,01VIT-85,768.2,742.91,25.29,0
18,01VIT-85,751.12,726.72,24.41,0
19,01VIT-85,743.99,728.93,23.1,-8.04
20,01VIT-85,734.03,721.86,22.55,-10.38
21,01VIT-85,790.49,764.41,26.08,0
22,01VIT-85,865.24,836.74,28.5,0
23,01VIT-85,908.25,881.1,27.15,0
24,01VIT-85,849.37,825.05,24.32,0
1,01VLR-85,827.08,717.98,34.51,74.59
2,01VLR-85,807.77,711.58,34.06,62.14
3,01VLR-85,781.71,641.68,31.39,108.65
4,01VLR-85,788.31,641.9,31.31,115.1
5,01VLR-85,798.48,621.46,30.19,146.83
6,01VLR-85,807.13,651.45,31.73,123.95
7,01VLR-85,778.86,735.32,37.3,6.24
8,01VLR-85,805.56,730.68,35.15,39.73
9,01VLR-85,783.96,627.13,29.86,126.97
10,01VLR-85,817.29,651.13,33.08,133.08
11,01VLR-85,792.62,705.19,38.93,48.5
12,01VLR-85,787.1,638.31,33.85,114.94
13,01VLR-85,811.33,712.86,41.64,56.83
14,01VLR-85,842.38,713.87,36.84,91.68
15,01VLR-85,839.52,685.74,33.8,119.98
16,01VLR-85,820.24,717.78,36.38,66.08
17,01VLR-85,784.84,742.91,41.92,0
18,01VLR-85,767,726.72,40.29,0
19,01VLR-85,830.91,728.93,38.96,63.02
20,01VLR-85,837.56,721.86,37.72,77.99
21,01VLR-85,806.69,764.41,42.29,0
22,01VLR-85,882.63,836.74,45.89,0
23,01VLR-85,926.15,881.1,45.05,0
24,01VLR-85,866.54,825.05,41.49,0
1,01VMA-400,611.61,717.98,21.55,-127.91
2,01VMA-400,626.16,711.58,21.14,-106.55
3,01VMA-400,474.8,641.68,19.44,-186.31
4,01VMA-400,463.96,641.9,19.44,-197.38
5,01VMA-400,388.33,621.46,18.65,-251.78
6,01VMA-400,459.74,651.45,18.89,-210.6
7,01VMA-400,746.84,735.32,22.09,-10.57
8,01VMA-400,684.45,730.68,20.83,-67.06
9,01VMA-400,428.62,627.13,15.84,-214.35
10,01VMA-400,444.75,651.13,18.04,-224.42
11,01VMA-400,645.65,705.19,22.26,-81.8
12,01VMA-400,463.14,638.31,18.67,-193.84
13,01VMA-400,643.71,712.86,26.69,-95.84
14,01VMA-400,581.07,713.87,21.8,-154.6
15,01VMA-400,501.73,685.74,19.04,-203.04
16,01VMA-400,626.62,717.78,20.68,-111.84
17,01VMA-400,768.81,742.91,25.9,0
18,01VMA-400,751.1,726.72,24.38,0
19,01VMA-400,645.76,728.93,23.9,-107.07
20,01VMA-400,611.24,721.86,23.12,-133.74
21,01VMA-400,791.03,764.41,26.63,0
22,01VMA-400,865.77,836.74,29.04,0
23,01VMA-400,909.29,881.1,28.19,0
24,01VMA-400,850.93,825.05,25.88,0
1,01VPM-85,830.05,717.98,34.86,77.21
2,01VPM-85,810.27,711.58,34.37,64.32
3,01VPM-85,785.74,641.68,31.6,112.46
4,01VPM-85,792.69,641.9,31.66,119.14
5,01VPM-85,803.92,621.46,30.48,151.98
6,01VPM-85,811.63,651.45,31.93,128.26
7,01VPM-85,779.87,735.32,38.07,6.48
8,01VPM-85,808.23,730.68,36.29,41.25
9,01VPM-85,789.83,627.13,30.86,131.85
10,01VPM-85,823.29,651.13,33.98,138.18
11,01VPM-85,795.33,705.19,39.78,50.36
12,01VPM-85,792.28,638.31,34.62,119.35
13,01VPM-85,814.76,712.86,42.9,59.01
14,01VPM-85,846.83,713.87,37.76,95.19
15,01VPM-85,844.92,685.74,34.57,124.62
16,01VPM-85,823.86,717.78,37.45,68.63
17,01VPM-85,785.96,742.91,43.04,0
18,01VPM-85,767.69,726.72,40.97,0
19,01VPM-85,833.7,728.93,39.56,65.21
20,01VPM-85,840.76,721.86,38.18,80.73
21,01VPM-85,807.31,764.41,42.9,0
22,01VPM-85,882.87,836.74,46.13,0
23,01VPM-85,926.47,881.1,45.37,0
24,01VPM-85,866.98,825.05,41.93,0
1,01VRN-230,847.74,717.98,35.41,94.35
2,01VRN-230,824.72,711.58,34.55,78.59
3,01VRN-230,810.58,641.68,31.49,137.42
4,01VRN-230,818.93,641.9,31.45,145.58
5,01VRN-230,837.47,621.46,30.3,185.71
6,01VRN-230,839.79,651.45,31.86,156.48
7,01VRN-230,781.14,735.32,37.96,7.86
8,01VRN-230,817.1,730.68,36.48,49.94
9,01VRN-230,817.52,627.13,30.78,159.62
10,01VRN-230,852.53,651.13,34.13,167.27
11,01VRN-230,806.46,705.19,40.31,60.97
12,01VRN-230,818,638.31,35.22,144.48
13,01VRN-230,828.3,712.86,44.01,71.43
14,01VRN-230,868.11,713.87,39.01,115.23
15,01VRN-230,872.58,685.74,35.75,151.09
16,01VRN-230,839.52,717.78,38.53,83.22
17,01VRN-230,786.96,742.91,44.05,0
18,01VRN-230,768.83,726.72,42.11,0
19,01VRN-230,849.56,728.93,41.07,79.56
20,01VRN-230,860.32,721.86,39.82,98.64
21,01VRN-230,809.39,764.41,44.98,0
22,01VRN-230,885.16,836.74,48.43,0
23,01VRN-230,928.48,881.1,47.38,0
24,01VRN-230,868.15,825.05,43.1,0
1,01VRN-85,836.43,717.98,35.3,83.16
2,01VRN-85,815.44,711.58,34.6,69.27
3,01VRN-85,794.6,641.68,31.8,121.12
4,01VRN-85,802.01,641.9,31.8,128.32
5,01VRN-85,815.76,621.46,30.62,163.69
6,01VRN-85,822.08,651.45,32.52,138.11
7,01VRN-85,780.99,735.32,38.74,6.93
8,01VRN-85,811.97,730.68,37.12,44.17
9,01VRN-85,800.03,627.13,31.73,141.17
10,01VRN-85,834.31,651.13,35.22,147.95
11,01VRN-85,800.5,705.19,41.39,53.93
12,01VRN-85,802.32,638.31,36.22,127.79
13,01VRN-85,820.77,712.86,44.73,63.18
14,01VRN-85,855.72,713.87,39.93,101.93
15,01VRN-85,855.54,685.74,36.47,133.33
16,01VRN-85,830.25,717.78,39.05,73.43
17,01VRN-85,787.51,742.91,44.6,0
18,01VRN-85,769.56,726.72,42.84,0
19,01VRN-85,840.79,728.93,41.64,70.22
20,01VRN-85,848.92,721.86,40.12,86.94
21,01VRN-85,809,764.41,44.6,0
22,01VRN-85,884.98,836.74,48.24,0
23,01VRN-85,928.32,881.1,47.22,0
24,01VRN-85,868.06,825.05,43.01,0
1,01VTU-85,741.81,717.98,35.14,-11.31
2,01VTU-85,735.46,711.58,33.3,-9.42
3,01VTU-85,654.95,641.68,29.74,-16.47
4,01VTU-85,654.12,641.9,29.67,-17.45
5,01VTU-85,627.77,621.46,28.56,-22.26
6,01VTU-85,663.05,651.45,29.97,-18.36
7,01VTU-85,771.42,735.32,37.02,-.92
8,01VTU-85,762.28,730.68,37.41,-5.81
9,01VTU-85,640.65,627.13,32.1,-18.58
10,01VTU-85,667.44,651.13,35.69,-19.38
11,01VTU-85,736.69,705.19,38.57,-7.06
12,01VTU-85,655.31,638.31,33.73,-16.73
13,01VTU-85,746.77,712.86,42.18,-8.27
14,01VTU-85,739.09,713.87,38.57,-13.35
15,01VTU-85,703.24,685.74,35.11,-17.61
16,01VTU-85,746.03,717.78,37.96,-9.71
17,01VTU-85,786.04,742.91,43.13,0
18,01VTU-85,767.23,726.72,40.51,0
19,01VTU-85,761.56,728.93,41.96,-9.33
20,01VTU-85,750.6,721.86,40.56,-11.82
21,01VTU-85,812.61,764.41,48.2,0
22,01VTU-85,890.02,836.74,53.28,0
23,01VTU-85,932.66,881.1,51.56,0
24,01VTU-85,870.41,825.05,45.36,0
1,01XAL-230,844.08,717.98,34.9,91.21
2,01XAL-230,821.54,711.58,33.99,75.98
3,01XAL-230,805.48,641.68,30.95,132.85
4,01XAL-230,813.55,641.9,30.91,140.74
5,01XAL-230,830.77,621.46,29.78,179.53
6,01XAL-230,833.98,651.45,31.25,151.28
7,01XAL-230,780.15,735.32,37.23,7.6
8,01XAL-230,814.7,730.68,35.74,48.28
9,01XAL-230,811.56,627.13,30.11,154.32
10,01XAL-230,846.24,651.13,33.39,161.72
11,01XAL-230,803.59,705.19,39.46,58.95
12,01XAL-230,812.43,638.31,34.43,139.69
13,01XAL-230,825.05,712.86,43.13,69.07
14,01XAL-230,863.41,713.87,38.13,111.41
15,01XAL-230,866.73,685.74,34.92,146.08
16,01XAL-230,835.91,717.78,37.68,80.46
17,01XAL-230,786.13,742.91,43.22,0
18,01XAL-230,768.04,726.72,41.32,0
19,01XAL-230,846.15,728.93,40.31,76.92
20,01XAL-230,856.4,721.86,39.18,95.36
21,01XAL-230,808.9,764.41,44.5,0
22,01XAL-230,884.66,836.74,47.92,0
23,01XAL-230,927.95,881.1,46.85,0
24,01XAL-230,867.6,825.05,42.55,0
1,01XOC-230,864.78,717.98,37.57,109.23
2,01XOC-230,839.42,711.58,36.85,90.99
3,01XOC-230,834.37,641.68,33.59,159.1
4,01XOC-230,844.01,641.9,33.56,168.56
5,01XOC-230,868.83,621.46,32.36,215.01
6,01XOC-230,866.65,651.45,34,181.2
7,01XOC-230,784.44,735.32,40.02,9.1
8,01XOC-230,826.69,730.68,38.22,57.79
9,01XOC-230,843.86,627.13,32.03,184.69
10,01XOC-230,880.06,651.13,35.4,193.54
11,01XOC-230,817.4,705.19,41.67,70.54
12,01XOC-230,841.84,638.31,36.37,167.17
13,01XOC-230,840.83,712.86,45.32,82.65
14,01XOC-230,887.53,713.87,40.33,133.33
15,01XOC-230,897.56,685.74,36.93,174.9
16,01XOC-230,853.91,717.78,39.8,96.33
17,01XOC-230,788.2,742.91,45.29,0
18,01XOC-230,770.23,726.72,43.51,0
19,01XOC-230,863.93,728.93,42.87,92.13
20,01XOC-230,877.66,721.86,41.6,114.21
21,01XOC-230,811,764.41,46.59,0
22,01XOC-230,887.32,836.74,50.58,0
23,01XOC-230,930.9,881.1,49.8,0
24,01XOC-230,870.39,825.05,45.34,0
1,01YBC-115,807.54,717.98,33.05,56.51
2,01YBC-115,792.33,711.58,33.68,47.07
3,01YBC-115,756.67,641.68,32.68,82.31
4,01YBC-115,762.19,641.9,33.09,87.2
5,01YBC-115,764.31,621.46,31.62,111.23
6,01YBC-115,779.58,651.45,33.96,94.17
7,01YBC-115,780.53,735.32,40.49,4.73
8,01YBC-115,796.13,730.68,35.52,29.93
9,01YBC-115,755.14,627.13,32.36,95.65
10,01YBC-115,787.66,651.13,36.26,100.27
11,01YBC-115,783.8,705.19,42.07,36.55
12,01YBC-115,761.14,638.31,36.22,86.61
13,01YBC-115,798.26,712.86,42.58,42.82
14,01YBC-115,819.57,713.87,36.62,69.08
15,01YBC-115,810.21,685.74,33.58,90.89
16,01YBC-115,804.42,717.78,36.59,50.06
17,01YBC-115,786.98,742.91,44.07,0
18,01YBC-115,769.7,726.72,42.99,0
19,01YBC-115,816.3,728.93,39.49,47.88
20,01YBC-115,818.53,721.86,37.59,59.08
21,01YBC-115,806.78,764.41,42.37,0
22,01YBC-115,882.26,836.74,45.53,0
23,01YBC-115,925.2,881.1,44.09,0
24,01YBC-115,865.5,825.05,40.45,0
1,01ZAE-85,827.25,717.98,36.06,73.21
2,01ZAE-85,808.09,711.58,35.53,60.99
3,01ZAE-85,781.04,641.68,32.73,106.64
4,01ZAE-85,787.73,641.9,32.86,112.97
5,01ZAE-85,797.25,621.46,31.68,144.11
6,01ZAE-85,806.3,651.45,33.18,121.68
7,01ZAE-85,779.9,735.32,38.53,6.05
8,01ZAE-85,805.8,730.68,36.62,38.5
9,01ZAE-85,781.69,627.13,31.5,123.06
10,01ZAE-85,814.86,651.13,34.75,128.98
11,01ZAE-85,792.81,705.19,40.62,47.01
12,01ZAE-85,785.12,638.31,35.42,111.4
13,01ZAE-85,811.38,712.86,43.45,55.08
14,01ZAE-85,841.41,713.87,38.68,88.85
15,01ZAE-85,837.45,685.74,35.48,116.23
16,01ZAE-85,819.86,717.78,38.07,64.01
17,01ZAE-85,786.5,742.91,43.59,0
18,01ZAE-85,769.39,726.72,42.67,0
19,01ZAE-85,831.86,728.93,41.07,61.87
20,01ZAE-85,837.95,721.86,39.55,76.54
21,01ZAE-85,808.99,764.41,44.58,0
22,01ZAE-85,884.95,836.74,48.21,0
23,01ZAE-85,928.7,881.1,47.6,0
24,01ZAE-85,868.7,825.05,43.65,0
1,01ZAM-230,867.87,717.98,35.42,114.47
2,01ZAM-230,841.62,711.58,34.69,95.35
3,01ZAM-230,840.04,641.68,31.63,166.73
4,01ZAM-230,850.14,641.9,31.61,176.64
5,01ZAM-230,877.25,621.46,30.47,225.32
6,01ZAM-230,873.09,651.45,31.91,189.73
7,01ZAM-230,782.43,735.32,37.59,9.53
8,01ZAM-230,827.09,730.68,35.91,60.5
9,01ZAM-230,850.38,627.13,29.88,193.38
10,01ZAM-230,886.83,651.13,33.07,202.64
11,01ZAM-230,818.04,705.19,39,73.86
