Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 04/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/Septiembre/2020 15:41:17 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
23,01ACC-85,932.37,620.19,32.33,279.86
24,01ACC-85,935.46,639.81,31.11,264.54
1,01ACM-85,914.32,643.74,27.84,242.74
2,01ACM-85,851.1,670.1,28.24,152.76
3,01ACM-85,827.95,650.63,29.85,147.46
4,01ACM-85,823.06,637.34,29.68,156.04
5,01ACM-85,871.86,595.85,27.88,248.12
6,01ACM-85,850.85,617.87,29.63,203.35
7,01ACM-85,669.26,638.6,30.66,0
8,01ACM-85,686.77,655.45,31.33,0
9,01ACM-85,876.35,603.05,29.44,243.86
10,01ACM-85,880.5,587.59,31.17,261.74
11,01ACM-85,875.71,575.29,31.49,268.93
12,01ACM-85,873.76,574.38,31.9,267.48
13,01ACM-85,870.98,575.99,31.14,263.85
14,01ACM-85,891.66,584.73,30.86,276.07
15,01ACM-85,886.98,584.6,30.18,272.19
16,01ACM-85,885.75,615.35,32.79,237.61
17,01ACM-85,918.74,630.13,32.66,255.96
18,01ACM-85,907.79,622.21,31.69,253.9
19,01ACM-85,921.3,621.18,31.81,268.31
20,01ACM-85,898.35,620.96,30.67,246.72
21,01ACM-85,931.56,640.97,31.26,259.34
22,01ACM-85,923.74,628.14,31.43,264.17
23,01ACM-85,915.28,620.19,31.21,263.89
24,01ACM-85,919.43,639.81,30.18,249.44
1,01ACN-85,926.74,643.74,29.7,253.31
2,01ACN-85,859.73,670.1,30.22,159.41
3,01ACN-85,836.39,650.63,31.88,153.88
4,01ACN-85,831.8,637.34,31.63,162.83
5,01ACN-85,884.4,595.85,29.63,258.92
6,01ACN-85,861.6,617.87,31.54,212.2
7,01ACN-85,671.37,638.6,32.77,0
8,01ACN-85,689.03,655.45,33.58,0
9,01ACN-85,889.11,603.05,31.59,254.47
10,01ACN-85,894,587.59,33.37,273.04
11,01ACN-85,889.57,575.29,33.74,280.54
12,01ACN-85,887.61,574.38,34.2,279.03
13,01ACN-85,884.64,575.99,33.41,275.24
14,01ACN-85,905.97,584.73,33.25,287.99
15,01ACN-85,900.99,584.6,32.45,283.94
16,01ACN-85,898.4,615.35,35.18,247.86
17,01ACN-85,932.22,630.13,35.01,267.09
18,01ACN-85,921.12,622.21,33.97,264.94
19,01ACN-85,935.13,621.18,33.97,279.99
20,01ACN-85,911.14,620.96,32.73,257.46
21,01ACN-85,944.88,640.97,33.29,270.62
22,01ACN-85,937.09,628.14,33.29,275.66
23,01ACN-85,928.46,620.19,32.91,275.37
24,01ACN-85,932.16,639.81,32.06,260.29
1,01ACO-230,693.09,643.74,21.72,27.63
2,01ACO-230,709.01,670.1,21.51,17.39
3,01ACO-230,690.01,650.63,22.59,16.79
4,01ACO-230,677.61,637.34,22.5,17.76
5,01ACO-230,645.71,595.85,21.62,28.24
6,01ACO-230,663.58,617.87,22.57,23.15
7,01ACO-230,662.08,638.6,23.48,0
8,01ACO-230,679.2,655.45,23.76,0
9,01ACO-230,652.55,603.05,21.74,27.76
10,01ACO-230,643.14,587.59,23.7,31.84
11,01ACO-230,632.16,575.29,24.25,32.62
12,01ACO-230,631.46,574.38,24.54,32.54
13,01ACO-230,632.12,575.99,24.03,32.1
14,01ACO-230,642.05,584.73,23.74,33.59
15,01ACO-230,640.79,584.6,23.07,33.12
16,01ACO-230,670.42,615.35,26.16,28.91
17,01ACO-230,685.19,630.13,25.75,29.31
18,01ACO-230,676.23,622.21,25.12,28.9
19,01ACO-230,676.79,621.18,25.07,30.54
20,01ACO-230,673.37,620.96,24.34,28.08
21,01ACO-230,694.99,640.97,24.51,29.51
22,01ACO-230,683.4,628.14,25.2,30.06
23,01ACO-230,675.21,620.19,24.99,30.03
24,01ACO-230,691.98,639.81,23.78,28.39
1,01ACS-230,626.2,643.74,20.46,-37.99
2,01ACS-230,666.14,670.1,19.94,-23.91
3,01ACS-230,648.75,650.63,21.2,-23.08
4,01ACS-230,634.09,637.34,21.18,-24.42
5,01ACS-230,577.46,595.85,20.44,-38.83
6,01ACS-230,607.28,617.87,21.23,-31.83
7,01ACS-230,660.66,638.6,22.06,0
8,01ACS-230,677.89,655.45,22.44,0
9,01ACS-230,585.57,603.05,20.68,-38.17
10,01ACS-230,571.45,587.59,22.5,-38.64
11,01ACS-230,558.42,575.29,22.96,-39.83
12,01ACS-230,557.99,574.38,23.1,-39.49
13,01ACS-230,559.78,575.99,22.73,-38.95
14,01ACS-230,566.24,584.73,22.27,-40.76
15,01ACS-230,566.08,584.6,21.66,-40.18
16,01ACS-230,604.86,615.35,24.59,-35.08
17,01ACS-230,614.09,630.13,23.8,-39.84
18,01ACS-230,605.58,622.21,23.11,-39.74
19,01ACS-230,602.07,621.18,22.89,-41.99
20,01ACS-230,604.28,620.96,21.94,-38.62
21,01ACS-230,622.34,640.97,21.97,-40.6
22,01ACS-230,609.59,628.14,22.8,-41.35
23,01ACS-230,601.53,620.19,22.65,-41.31
24,01ACS-230,622.75,639.81,21.99,-39.05
1,01AGU-230,921.5,643.74,30.01,247.76
2,01AGU-230,856.83,670.1,30.81,155.92
3,01AGU-230,834.1,650.63,32.96,150.51
4,01AGU-230,829.3,637.34,32.7,159.27
5,01AGU-230,879.36,595.85,30.26,253.25
6,01AGU-230,858.06,617.87,32.64,207.55
7,01AGU-230,672.22,638.6,33.62,0
8,01AGU-230,689.7,655.45,34.25,0
9,01AGU-230,884.16,603.05,32.22,248.89
10,01AGU-230,888.5,587.59,34.04,266.86
11,01AGU-230,884.05,575.29,34.56,274.21
12,01AGU-230,882.08,574.38,34.99,272.72
13,01AGU-230,878.96,575.99,33.96,269.01
14,01AGU-230,900.01,584.73,33.81,281.47
15,01AGU-230,895.2,584.6,33.08,277.52
16,01AGU-230,893.56,615.35,35.95,242.26
17,01AGU-230,927.07,630.13,35.71,261.24
18,01AGU-230,916.02,622.21,34.67,259.14
19,01AGU-230,930.02,621.18,34.99,273.85
20,01AGU-230,906.57,620.96,33.8,251.82
21,01AGU-230,939.98,640.97,34.32,264.69
22,01AGU-230,932.06,628.14,34.29,269.62
23,01AGU-230,923.12,620.19,33.6,269.34
24,01AGU-230,926.88,639.81,32.48,254.59
1,01AGV-85,1080.14,643.74,36.75,399.65
2,01AGV-85,957.95,670.1,36.34,251.51
3,01AGV-85,930.11,650.63,36.7,242.78
4,01AGV-85,930.49,637.34,36.24,256.91
5,01AGV-85,1038.78,595.85,34.43,408.51
6,01AGV-85,989.05,617.87,36.39,334.79
7,01AGV-85,677.03,638.6,38.43,0
8,01AGV-85,695.12,655.45,39.68,0
9,01AGV-85,1041.45,603.05,36.91,401.48
10,01AGV-85,1056.43,587.59,39.12,429.71
11,01AGV-85,1056.51,575.29,39.69,441.53
12,01AGV-85,1053.76,574.38,40.25,439.13
13,01AGV-85,1048.97,575.99,39.81,433.17
14,01AGV-85,1077.75,584.73,39.78,453.24
15,01AGV-85,1070.71,584.6,39.24,446.87
16,01AGV-85,1048.73,615.35,43.29,390.09
17,01AGV-85,1094.65,630.13,43.22,421.31
18,01AGV-85,1082.47,622.21,42.25,418.01
19,01AGV-85,1105.66,621.18,42.74,441.74
20,01AGV-85,1070.45,620.96,43.29,406.21
21,01AGV-85,1114.27,640.97,46.33,426.97
22,01AGV-85,1109.39,628.14,46.32,434.93
23,01AGV-85,1098.86,620.19,44.21,434.46
24,01AGV-85,1091.69,639.81,41.2,410.68
1,01AIN-115,844.95,643.74,31.45,169.76
2,01AIN-115,809.56,670.1,32.63,106.83
3,01AIN-115,790.45,650.63,36.69,103.13
4,01AIN-115,783.21,637.34,36.75,109.13
5,01AIN-115,803.09,595.85,33.72,173.52
6,01AIN-115,797.23,617.87,37.15,142.21
7,01AIN-115,676.25,638.6,37.65,0
8,01AIN-115,693.16,655.45,37.72,0
9,01AIN-115,810.19,603.05,36.6,170.54
10,01AIN-115,808.93,587.59,38.28,183.06
11,01AIN-115,802.04,575.29,38.6,188.15
12,01AIN-115,800.18,574.38,38.73,187.07
13,01AIN-115,797.26,575.99,36.74,184.53
14,01AIN-115,814.1,584.73,36.29,193.08
15,01AIN-115,810.54,584.6,35.57,190.36
16,01AIN-115,819.51,615.35,37.98,166.18
17,01AIN-115,846.53,630.13,37.4,179.01
18,01AIN-115,836.21,622.21,36.45,177.56
19,01AIN-115,845.32,621.18,36.51,187.64
20,01AIN-115,828.92,620.96,35.42,172.54
21,01AIN-115,859.42,640.97,37.09,181.36
22,01AIN-115,850.63,628.14,37.75,184.74
23,01AIN-115,841.57,620.19,36.84,184.54
24,01AIN-115,848.9,639.81,34.65,174.44
1,01ALR-85,914.98,643.74,28.5,242.74
2,01ALR-85,851.77,670.1,28.9,152.76
3,01ALR-85,828.59,650.63,30.49,147.46
4,01ALR-85,823.68,637.34,30.3,156.04
5,01ALR-85,872.43,595.85,28.46,248.12
6,01ALR-85,851.43,617.87,30.22,203.35
7,01ALR-85,669.89,638.6,31.29,0
8,01ALR-85,687.46,655.45,32.02,0
9,01ALR-85,877.04,603.05,30.13,243.86
10,01ALR-85,881.18,587.59,31.84,261.74
11,01ALR-85,876.39,575.29,32.17,268.93
12,01ALR-85,874.46,574.38,32.6,267.48
13,01ALR-85,871.7,575.99,31.85,263.85
14,01ALR-85,892.39,584.73,31.59,276.07
15,01ALR-85,887.7,584.6,30.9,272.19
16,01ALR-85,886.51,615.35,33.55,237.61
17,01ALR-85,919.49,630.13,33.41,255.96
18,01ALR-85,908.52,622.21,32.42,253.9
19,01ALR-85,922.03,621.18,32.54,268.31
20,01ALR-85,899.08,620.96,31.41,246.72
21,01ALR-85,932.35,640.97,32.05,259.34
22,01ALR-85,924.5,628.14,32.19,264.17
23,01ALR-85,916,620.19,31.93,263.89
24,01ALR-85,920.16,639.81,30.91,249.44
1,01AMO-85,942.79,643.74,38.3,260.75
2,01AMO-85,873.98,670.1,39.78,164.1
3,01AMO-85,851.1,650.63,42.07,158.4
4,01AMO-85,846.63,637.34,41.67,167.62
5,01AMO-85,900.81,595.85,38.43,266.53
6,01AMO-85,877.72,617.87,41.41,218.44
7,01AMO-85,681.54,638.6,42.94,0
8,01AMO-85,699.52,655.45,44.08,0
9,01AMO-85,906.73,603.05,41.73,261.95
10,01AMO-85,911.52,587.59,43.18,280.75
11,01AMO-85,907.23,575.29,43.44,288.5
12,01AMO-85,905.22,574.38,43.93,286.91
13,01AMO-85,901.67,575.99,42.66,283.01
14,01AMO-85,923.37,584.73,42.52,296.12
15,01AMO-85,918.11,584.6,41.55,291.96
16,01AMO-85,915,615.35,44.78,254.87
17,01AMO-85,949.8,630.13,44.75,274.93
18,01AMO-85,938.25,622.21,43.31,272.73
19,01AMO-85,952.99,621.18,43.6,288.22
20,01AMO-85,927.78,620.96,41.8,265.03
21,01AMO-85,962.37,640.97,42.83,278.57
22,01AMO-85,954.21,628.14,42.3,283.76
23,01AMO-85,945.46,620.19,41.8,283.47
24,01AMO-85,948.82,639.81,41.06,267.95
1,01ANL-85,640.87,643.74,32.04,-34.91
2,01ANL-85,678.99,670.1,30.86,-21.97
3,01ANL-85,659.89,650.63,30.46,-21.21
4,01ANL-85,644.97,637.34,30.07,-22.44
5,01ANL-85,589.01,595.85,28.84,-35.68
6,01ANL-85,618.82,617.87,30.19,-29.24
7,01ANL-85,670.64,638.6,32.04,0
8,01ANL-85,688.68,655.45,33.24,0
9,01ANL-85,600.37,603.05,32.39,-35.07
10,01ANL-85,586.62,587.59,35.13,-36.11
11,01ANL-85,573.9,575.29,35.82,-37.21
12,01ANL-85,574.12,574.38,36.63,-36.89
13,01ANL-85,575.72,575.99,36.11,-36.39
14,01ANL-85,582.59,584.73,35.94,-38.08
15,01ANL-85,582.78,584.6,35.72,-37.54
16,01ANL-85,621.48,615.35,38.9,-32.77
17,01ANL-85,632.87,630.13,39.35,-36.6
18,01ANL-85,623.65,622.21,37.96,-36.51
19,01ANL-85,618.89,621.18,36.3,-38.58
20,01ANL-85,621.75,620.96,36.28,-35.49
21,01ANL-85,644.55,640.97,40.89,-37.3
22,01ANL-85,632.61,628.14,42.46,-38
23,01ANL-85,622.62,620.19,40.39,-37.96
24,01ANL-85,640.83,639.81,36.9,-35.88
1,01ANM-115,868.63,643.74,21.28,203.61
2,01ANM-115,821.33,670.1,23.09,128.14
3,01ANM-115,803.71,650.63,29.39,123.69
4,01ANM-115,797.67,637.34,29.45,130.89
5,01ANM-115,829,595.85,25.03,208.12
6,01ANM-115,817.65,617.87,29.22,170.57
7,01ANM-115,667.05,638.6,28.45,0
8,01ANM-115,682.97,655.45,27.53,0
9,01ANM-115,833.51,603.05,25.91,204.54
10,01ANM-115,834.43,587.59,27.56,219.28
11,01ANM-115,828.78,575.29,28.06,225.43
12,01ANM-115,826.89,574.38,28.42,224.08
13,01ANM-115,822.75,575.99,25.72,221.04
14,01ANM-115,841.06,584.73,25.05,231.28
15,01ANM-115,837.18,584.6,24.55,228.03
16,01ANM-115,840.23,615.35,25.83,199.06
17,01ANM-115,870.2,630.13,25.4,214.67
18,01ANM-115,859.73,622.21,24.55,212.96
19,01ANM-115,871.28,621.18,25.04,225.06
20,01ANM-115,851.06,620.96,23.16,206.95
21,01ANM-115,881.23,640.97,22.73,217.53
22,01ANM-115,872.52,628.14,22.79,221.58
23,01ANM-115,864.24,620.19,22.71,221.35
24,01ANM-115,871.51,639.81,22.47,209.23
1,01ANS-85,1023.78,643.74,31.74,348.31
2,01ANS-85,921.13,670.1,31.83,219.2
3,01ANS-85,894.99,650.63,32.76,211.59
4,01ANS-85,893.64,637.34,32.39,223.91
5,01ANS-85,982.43,595.85,30.55,356.03
6,01ANS-85,942.01,617.87,32.36,291.79
7,01ANS-85,672.3,638.6,33.7,0
8,01ANS-85,690.01,655.45,34.56,0
9,01ANS-85,985.29,603.05,32.33,349.91
10,01ANS-85,996.83,587.59,34.49,374.74
11,01ANS-85,995.41,575.29,35.07,385.05
12,01ANS-85,992.9,574.38,35.56,382.96
13,01ANS-85,988.75,575.99,34.99,377.76
14,01ANS-85,1014.9,584.73,34.91,395.26
15,01ANS-85,1008.58,584.6,34.27,389.7
16,01ANS-85,993.47,615.35,37.93,340.19
17,01ANS-85,1035.06,630.13,37.73,367.21
18,01ANS-85,1023.9,622.21,37.38,364.31
19,01ANS-85,1043.49,621.18,37.32,385
20,01ANS-85,1011.45,620.96,36.47,354.02
21,01ANS-85,1050.55,640.97,37.47,372.12
22,01ANS-85,1044.8,628.14,37.61,379.05
23,01ANS-85,1035.64,620.19,36.81,378.65
24,01ANS-85,1033.11,639.81,35.38,357.92
1,01ANU-115,891.48,643.74,41.62,206.13
2,01ANU-115,842.23,670.1,42.41,129.72
3,01ANU-115,822.5,650.63,46.65,125.22
4,01ANU-115,815.09,637.34,45.24,132.5
5,01ANU-115,845.69,595.85,39.15,210.69
6,01ANU-115,834.23,617.87,43.69,172.67
7,01ANU-115,682.45,638.6,43.85,0
8,01ANU-115,698.99,655.45,43.54,0
9,01ANU-115,851.03,603.05,40.9,207.07
10,01ANU-115,851.66,587.59,42.08,221.98
11,01ANU-115,845.87,575.29,42.38,228.2
12,01ANU-115,844.48,574.38,43.26,226.85
13,01ANU-115,842.09,575.99,42.33,223.77
14,01ANU-115,860.46,584.73,41.6,234.13
15,01ANU-115,857.01,584.6,41.57,230.84
16,01ANU-115,860.78,615.35,43.92,201.51
17,01ANU-115,891.23,630.13,43.78,217.32
18,01ANU-115,880.64,622.21,42.84,215.59
19,01ANU-115,891.43,621.18,42.42,227.83
20,01ANU-115,871.15,620.96,40.69,209.5
21,01ANU-115,908.33,640.97,47.15,220.21
22,01ANU-115,902.94,628.14,50.48,224.32
23,01ANU-115,894.24,620.19,49.97,224.08
24,01ANU-115,899.39,639.81,47.76,211.81
1,01ANU-69,891.48,643.74,41.62,206.13
2,01ANU-69,842.23,670.1,42.41,129.72
3,01ANU-69,822.5,650.63,46.65,125.22
4,01ANU-69,815.09,637.34,45.24,132.5
5,01ANU-69,845.69,595.85,39.15,210.69
6,01ANU-69,834.23,617.87,43.69,172.67
7,01ANU-69,682.45,638.6,43.85,0
8,01ANU-69,698.99,655.45,43.54,0
9,01ANU-69,851.03,603.05,40.9,207.07
10,01ANU-69,851.66,587.59,42.08,221.98
11,01ANU-69,845.87,575.29,42.38,228.2
12,01ANU-69,844.48,574.38,43.26,226.85
13,01ANU-69,842.09,575.99,42.33,223.77
14,01ANU-69,860.46,584.73,41.6,234.13
15,01ANU-69,857.01,584.6,41.57,230.84
16,01ANU-69,860.78,615.35,43.92,201.51
17,01ANU-69,891.23,630.13,43.78,217.32
18,01ANU-69,880.64,622.21,42.84,215.59
19,01ANU-69,891.43,621.18,42.42,227.83
20,01ANU-69,871.15,620.96,40.69,209.5
21,01ANU-69,908.33,640.97,47.15,220.21
22,01ANU-69,902.94,628.14,50.48,224.32
23,01ANU-69,894.24,620.19,49.97,224.08
24,01ANU-69,899.39,639.81,47.76,211.81
1,01ARA-85,981.24,643.74,28.62,308.88
2,01ARA-85,892.94,670.1,28.45,194.39
3,01ARA-85,867.72,650.63,29.45,187.64
4,01ARA-85,865.01,637.34,29.11,198.56
5,01ARA-85,939.11,595.85,27.53,315.73
6,01ARA-85,905.88,617.87,29.25,258.76
7,01ARA-85,669.62,638.6,31.02,0
8,01ARA-85,687.24,655.45,31.79,0
9,01ARA-85,942.73,603.05,29.38,310.3
10,01ARA-85,951.94,587.59,31.53,332.81
11,01ARA-85,949.35,575.29,32.11,341.94
12,01ARA-85,947.05,574.38,32.57,340.11
13,01ARA-85,943.42,575.99,31.94,335.49
14,01ARA-85,967.59,584.73,31.83,351.03
15,01ARA-85,961.76,584.6,31.06,346.1
16,01ARA-85,951.97,615.35,34.5,302.12
17,01ARA-85,990.05,630.13,34.26,325.66
18,01ARA-85,978.68,622.21,33.4,323.07
19,01ARA-85,995.98,621.18,33.39,341.42
20,01ARA-85,967.53,620.96,32.62,313.95
21,01ARA-85,1004.48,640.97,33.52,330
22,01ARA-85,998.05,628.14,33.77,336.14
23,01ARA-85,989.07,620.19,33.1,335.79
24,01ARA-85,988.86,639.81,31.64,317.4
1,01ARX-230,644.93,643.74,12.1,-10.91
2,01ARX-230,675,670.1,11.76,-6.87
3,01ARX-230,657.09,650.63,13.08,-6.63
4,01ARX-230,643.85,637.34,13.52,-7.01
5,01ARX-230,598.62,595.85,13.92,-11.15
6,01ARX-230,623.04,617.87,14.32,-9.14
7,01ARX-230,652.99,638.6,14.39,0
8,01ARX-230,669.36,655.45,13.92,0
9,01ARX-230,606.34,603.05,14.25,-10.96
10,01ARX-230,593.86,587.59,16.49,-10.22
11,01ARX-230,581.8,575.29,17.1,-10.59
12,01ARX-230,581.32,574.38,17.38,-10.45
13,01ARX-230,582.49,575.99,16.8,-10.3
14,01ARX-230,590.37,584.73,16.43,-10.78
15,01ARX-230,589.92,584.6,15.94,-10.63
16,01ARX-230,623.24,615.35,17.17,-9.28
17,01ARX-230,635.29,630.13,16.51,-11.34
18,01ARX-230,626.73,622.21,15.93,-11.41
19,01ARX-230,625.23,621.18,16.11,-12.06
20,01ARX-230,625.23,620.96,15.37,-11.1
21,01ARX-230,643.93,640.97,14.63,-11.66
22,01ARX-230,632.05,628.14,15.79,-11.88
23,01ARX-230,624.23,620.19,15.91,-11.87
24,01ARX-230,642.54,639.81,13.95,-11.22
1,01ATE-230,939.92,643.74,33.93,262.26
2,01ATE-230,870.52,670.1,35.38,165.04
3,01ATE-230,847.78,650.63,37.83,159.32
4,01ATE-230,843.44,637.34,37.51,168.59
5,01ATE-230,898.47,595.85,34.55,268.07
6,01ATE-230,874.88,617.87,37.32,219.7
7,01ATE-230,676.93,638.6,38.33,0
8,01ATE-230,694.58,655.45,39.13,0
9,01ATE-230,903.43,603.05,36.92,263.46
10,01ATE-230,908.25,587.59,38.28,282.38
11,01ATE-230,904.08,575.29,38.63,290.16
12,01ATE-230,901.95,574.38,39,288.57
13,01ATE-230,898.43,575.99,37.79,284.65
14,01ATE-230,920.22,584.73,37.65,297.84
15,01ATE-230,914.93,584.6,36.68,293.65
16,01ATE-230,911.4,615.35,39.71,256.34
17,01ATE-230,946.29,630.13,39.65,276.51
18,01ATE-230,934.91,622.21,38.4,274.31
19,01ATE-230,949.89,621.18,38.83,289.88
20,01ATE-230,924.79,620.96,37.28,266.56
21,01ATE-230,959.09,640.97,37.95,280.18
22,01ATE-230,951.23,628.14,37.68,285.4
23,01ATE-230,942.3,620.19,37.01,285.1
24,01ATE-230,945.54,639.81,36.23,269.5
1,01ATE-85,938.94,643.74,34.45,260.75
2,01ATE-85,870.15,670.1,35.95,164.1
3,01ATE-85,847.51,650.63,38.47,158.4
4,01ATE-85,843.11,637.34,38.15,167.62
5,01ATE-85,897.48,595.85,35.1,266.53
6,01ATE-85,874.22,617.87,37.92,218.44
7,01ATE-85,677.65,638.6,39.05,0
8,01ATE-85,695.25,655.45,39.8,0
9,01ATE-85,902.54,603.05,37.54,261.95
10,01ATE-85,907.26,587.59,38.91,280.75
11,01ATE-85,903.02,575.29,39.23,288.5
12,01ATE-85,900.91,574.38,39.62,286.91
13,01ATE-85,897.36,575.99,38.36,283.01
14,01ATE-85,919.05,584.73,38.2,296.12
15,01ATE-85,913.79,584.6,37.23,291.96
16,01ATE-85,910.49,615.35,40.27,254.87
17,01ATE-85,945.25,630.13,40.2,274.93
18,01ATE-85,933.87,622.21,38.92,272.73
19,01ATE-85,948.71,621.18,39.32,288.22
20,01ATE-85,923.57,620.96,37.59,265.03
21,01ATE-85,957.78,640.97,38.24,278.57
22,01ATE-85,949.88,628.14,37.97,283.76
23,01ATE-85,941.1,620.19,37.45,283.47
24,01ATE-85,944.6,639.81,36.84,267.95
1,01ATG-69,774.27,643.74,-14.76,145.29
2,01ATG-69,753.38,670.1,-8.16,91.43
3,01ATG-69,759.07,650.63,20.18,88.26
4,01ATG-69,753.82,637.34,23.09,93.4
5,01ATG-69,750.88,595.85,6.53,148.51
6,01ATG-69,763.54,617.87,23.97,121.71
7,01ATG-69,654.29,638.6,15.69,0
8,01ATG-69,655.77,655.45,.32,0
9,01ATG-69,749.18,603.05,.18,145.95
10,01ATG-69,746.56,587.59,2.84,156.12
11,01ATG-69,740.06,575.29,3.91,160.86
12,01ATG-69,738.68,574.38,4.76,159.55
13,01ATG-69,727.66,575.99,-5.71,157.38
14,01ATG-69,741.07,584.73,-8.33,164.67
15,01ATG-69,741.12,584.6,-5.84,162.36
16,01ATG-69,741.91,615.35,-15.17,141.73
17,01ATG-69,765.91,630.13,-17.32,153.1
18,01ATG-69,756.47,622.21,-17.7,151.96
19,01ATG-69,766.95,621.18,-14.82,160.59
20,01ATG-69,746.77,620.96,-21.85,147.67
21,01ATG-69,766.55,640.97,-29.63,155.22
22,01ATG-69,757.9,628.14,-28.35,158.11
23,01ATG-69,754.44,620.19,-23.7,157.95
24,01ATG-69,769.84,639.81,-19.28,149.31
1,01ATI-230,888.64,643.74,26.86,218.04
2,01ATI-230,834.59,670.1,27.27,137.22
3,01ATI-230,812.31,650.63,29.22,132.46
4,01ATI-230,806.54,637.34,29.03,140.16
5,01ATI-230,845.79,595.85,27.07,222.87
6,01ATI-230,829.62,617.87,29.1,182.66
7,01ATI-230,668.72,638.6,30.12,0
8,01ATI-230,686.12,655.45,30.67,0
9,01ATI-230,850.92,603.05,28.82,219.04
10,01ATI-230,853.47,587.59,30.73,235.15
11,01ATI-230,848.11,575.29,31.21,241.6
12,01ATI-230,846.32,574.38,31.63,240.31
13,01ATI-230,843.71,575.99,30.67,237.04
